A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,Class
0.391728,-0.033058,-0.124672,-0.044631,-0.775937,1.035326,0.150395,-0.578445,0.260067,0.791432,0.41088,0.677271,-0.0602,0.02092,0.15316,0.579716,-1.475895,-0.199451,-0.15169,0.365826,1
-0.099395,-0.245846,-0.050786,2.436616,-0.80212,0.781403,0.215564,0.299521,-0.104805,-0.242588,1.091236,0.405896,-0.788621,0.63279,-0.048728,-0.136203,-1.107838,-0.126293,0.534794,-0.433012,0
-0.107469,0.187068,3.209271,0.522338,0.234485,-2.046797,1.412972,0.562911,0.280265,-0.812175,-0.421765,-0.549239,-0.02712,1.869994,-0.866241,-1.18972,-2.470119,-0.920573,-0.291026,-1.35926,0
0.661509,-0.699438,0.170224,-1.51003,-0.226079,0.493095,0.268227,0.040183,-0.536136,-0.200122,-1.070477,-0.232635,-0.116436,-0.152073,0.355048,0.078573,0.216901,0.419121,-1.10937,0.001799,1
0.714658,1.034217,-1.324996,-0.33449,0.52452,0.883237,1.313572,0.136084,0.391029,1.360345,0.96334,1.369012,0.617278,-1.286289,-0.520242,0.415514,1.241294,0.2101,0.02299,1.062871,1
0.794045,0.560614,0.895473,1.256379,0.630597,0.854803,-0.087902,0.035456,-0.113275,0.562923,0.255295,0.55156,1.349668,0.237666,0.039598,-0.794323,0.939607,0.780989,1.465287,1.590037,1
-1.156992,1.99343,-0.212169,0.444506,0.7783,0.55393,-0.133323,-0.082056,0.354542,0.131519,-0.829188,1.500709,0.422768,0.379022,0.160465,0.492361,0.796809,0.065092,-0.146932,-0.131004,1
0.500044,0.465893,-0.243927,1.246986,0.454025,-0.04583,-0.214949,0.04356,-0.471631,0.591908,1.069481,1.38298,-0.152824,1.197542,0.361689,-0.347695,0.310089,-0.097553,1.474123,1.386451,1
-2.627669,0.87546,-3.287511,-0.835034,-1.290882,-3.323025,-2.243104,0.177957,-0.207099,-0.324824,-1.815441,-0.62839,1.040701,-0.258427,1.272177,1.349493,0.114998,-0.84415,-0.200628,1.92238,0
0.925235,-0.42328,-1.638687,-1.071216,-0.56311,-1.976042,1.437329,-0.071926,-1.697209,-0.746791,0.115532,-0.961623,-0.593449,-0.084761,-1.363656,-1.102365,-1.841271,-2.349754,-0.930612,-2.450668,0
-0.112851,-0.730122,-0.008658,-0.258671,0.33922,-0.249498,1.038412,-0.1631,0.232701,0.871646,-0.063787,1.077018,0.561042,-0.31295,-0.049392,0.91206,-0.405243,0.644472,-0.030026,-0.099994,1
-0.003862,-2.310355,-1.814328,-0.331136,0.104909,1.228414,-1.989667,0.995141,-1.882251,-1.085173,-0.744143,0.675941,-0.171349,-1.729878,0.335789,0.108786,-0.896657,-0.114536,-1.975293,-2.14866,0
-0.190219,0.09835,0.918805,0.86252,-0.071663,0.200819,0.764568,-0.571692,-0.101547,-0.738702,-0.100046,0.396584,1.087013,0.75126,1.062984,-0.244576,-1.476565,0.490972,0.313216,0.531661,1
-2.302721,-0.271194,-0.146708,-1.257074,-0.505372,-2.151937,-0.108308,1.623224,-0.428629,-0.105752,0.245406,-0.097612,-0.08931,-1.02377,0.707024,2.16459,0.358358,-0.789935,-0.273354,-0.915685,0
-0.271625,0.325813,0.818346,-0.211703,-1.257985,1.570284,0.445962,0.442697,-0.008375,0.488775,-0.10532,-0.636372,-0.265957,-0.260447,0.691085,-0.464606,0.24774,0.89791,-0.367831,-0.153924,1
0.082926,-1.672659,0.395122,-3.178061,-0.030037,-0.041202,-0.007592,1.357808,-0.190811,1.091392,2.63786,0.961949,-0.561692,-1.24119,0.32782,0.248029,-0.074059,0.620304,-0.902745,-0.568511,0
-0.589846,1.294365,0.000415,0.332454,-1.500352,-1.474809,-0.070128,-2.484983,2.691676,-1.81721,-0.136965,-1.685956,-0.402247,-0.834622,0.885004,-0.517151,0.554119,1.046837,0.820263,-0.44582,0
0.542428,-0.054403,-0.551785,0.480738,-0.559753,-0.93919,0.870551,0.600731,0.7344,0.712566,0.185413,-1.04277,-0.521996,-0.345933,0.268714,0.435219,0.452216,0.71567,0.559943,-0.222011,1
-0.341593,0.4192,-0.085137,-0.427084,-0.032051,-3.366007,-1.320198,-3.356871,2.185416,-0.732635,-0.055217,-1.63208,-0.926895,-2.133753,-0.640445,-0.743092,1.107881,0.023941,0.575576,1.544196,0
2.950949,1.218322,-1.107874,-0.351936,-2.024697,0.421018,1.815838,-0.910722,0.248339,-0.565467,-2.259782,1.438852,-0.160763,-1.237151,-0.162954,0.063466,-2.745659,-1.449004,1.652881,-0.077748,0
0.787317,-1.165036,0.960933,0.031188,0.995826,-0.35596,-0.292626,-0.425814,-0.13217,-0.334261,0.561851,-0.772725,-0.016534,1.78518,-0.331637,0.329473,0.36171,0.263008,-0.702237,-0.159991,1
1.11092,-2.71592,-0.529749,1.636819,-1.290211,1.17419,-1.028581,0.36233,-0.969421,-1.414118,0.643599,-0.220662,-0.761495,-1.255325,0.361025,-0.213706,-1.790319,2.998571,-1.016253,0.189879,0
-3.628753,-0.060407,-2.19348,-0.277458,-1.393603,-2.036217,1.730262,-1.016753,1.288874,-1.173476,0.64294,0.048053,0.667559,-0.084761,-0.856944,-1.286928,-0.706259,-0.361442,-1.954222,0.426497,0
-0.366486,-1.126347,-0.351515,-0.176813,0.243213,-0.940512,-0.105017,0.302898,0.948762,0.613478,0.435273,1.083669,0.05161,1.2487,1.011184,0.431935,-0.030482,-0.170057,-0.115667,-0.082467,1
-0.393396,0.381178,0.483267,0.401564,0.815897,-0.215113,-0.294601,-0.321133,0.131058,-0.068679,1.028607,-0.126213,0.928229,0.26661,-0.714825,-0.069209,0.29601,0.046802,0.337685,-0.881979,1
0.777225,0.822763,0.229203,-1.134958,0.314379,-0.773875,-1.690809,-0.31438,0.845816,-1.004285,0.245406,0.662638,-0.41614,-0.06524,0.797342,0.757054,2.260324,-0.192265,-0.865362,0.029438,1
-0.198293,-0.031724,0.102819,-0.755189,1.635648,0.729164,0.338662,-0.165126,0.951368,0.728743,-1.35264,1.18477,-0.727753,0.249109,-0.214754,-0.008783,0.013095,-0.107351,2.060014,1.075005,1
0.908416,0.774069,-1.090375,-0.119109,-0.500001,-0.202549,0.376843,-0.385968,-0.566107,1.226205,0.014006,-0.40424,0.975864,1.126191,-0.116467,0.756397,-0.118306,0.377317,0.706755,0.521549,1
-0.192911,0.383846,0.046432,0.375396,-0.393252,-0.016074,-0.170845,-0.100291,0.928564,0.397102,1.033881,0.233626,-0.484947,0.302286,0.638621,-0.071836,-0.855091,-0.109963,0.177279,0.512785,1
1.572441,-0.099763,0.912324,-0.828324,0.479537,-0.389023,-0.729723,-0.038834,0.286129,-0.489971,-1.802915,0.094612,-0.255372,-1.098487,0.309225,-0.088256,-0.133055,-0.209902,0.69792,1.524647,1
0.262556,-0.124443,-0.081896,0.404918,0.525191,0.960604,0.568401,-0.057068,0.273098,-0.324824,0.611954,-0.743459,-0.395631,1.003682,-0.401368,0.127833,0.060024,0.737225,-0.289667,-0.168081,1
0.08158,2.512392,-0.416327,-0.827653,1.072363,-0.22437,-1.230014,0.756064,0.084146,0.083661,-0.241787,-1.668663,-0.517365,-0.187076,0.015026,0.625692,-0.906713,-1.249128,0.401576,0.625364,0
0.818264,0.267113,0.905195,-0.123135,0.37346,-0.17676,-0.163604,-0.134734,0.918139,0.364747,-0.223328,0.148488,1.235211,-0.05649,1.044389,0.747858,0.57155,-1.010713,0.777443,-0.427619,1
-0.344957,0.486571,1.220831,-1.059138,0.493636,0.81116,-0.850846,0.697307,0.292644,0.252177,0.071361,-0.766073,0.273908,0.329884,0.843165,-0.069209,-0.363007,-0.82586,0.924935,1.310949,1
-0.791677,-0.126444,-0.349571,0.165382,-0.36774,-0.242885,-0.744863,0.015195,-0.009678,0.574382,0.341658,0.489703,-0.229569,-0.030238,0.570882,0.314366,0.224276,0.886152,1.011256,-0.804455,1
-1.733556,1.060899,2.987613,-1.464404,-0.577881,-0.065668,1.382691,-2.478229,0.70117,-1.683745,-0.599765,-2.310518,1.486619,-0.289391,-2.470719,1.320594,1.060952,0.195077,-0.178198,2.512914,0
-0.49633,0.960175,-1.159724,-0.128503,-0.477845,-1.66459,-0.218899,0.087459,-1.306275,-1.463325,-1.004551,-0.750775,-0.173995,0.68664,0.65788,-2.304978,1.378058,1.470105,-0.081682,1.441055,0
-0.850881,-2.890686,1.58702,0.964507,-1.505051,0.243139,-1.477527,-0.210375,0.241823,-0.579622,0.00082,-1.270246,0.069474,-0.144669,-0.625835,1.412547,2.324013,-1.492115,1.559084,0.392117,0
-0.210403,0.611309,-0.098099,-0.786724,-1.738019,0.216028,0.739554,0.479167,0.626893,-0.122604,-0.826551,0.340712,0.269938,-0.32372,0.053544,1.025688,0.530655,-0.200757,0.079404,-0.058199,1
0.06207,1.518493,-0.497343,0.292866,-0.16297,-0.031944,0.028613,0.500778,-0.234465,1.111614,-0.363091,1.542613,0.318235,0.616635,-0.198151,0.813539,-1.028729,0.200302,-0.445995,-0.006291,1
0.591541,-0.668086,0.211703,-0.572685,0.259326,0.110226,-0.663895,-0.05099,0.603437,-0.068679,-0.249698,0.821606,-0.013888,1.746812,1.343236,-0.741778,0.269864,-0.349031,-1.0013,0.440654,1
-2.446021,2.437016,0.746405,-0.659911,-0.521485,0.479208,-0.123449,-1.193021,0.155818,2.182707,1.227703,-0.273208,-0.232216,-0.348626,-1.639923,0.164614,0.291317,-2.386986,1.200888,2.374718,0
-0.112851,0.242432,-0.308739,0.5995,0.397629,-0.135762,-0.056304,0.259675,1.310376,-0.239892,0.138606,0.143167,0.484296,0.477298,0.26805,-0.100735,0.222935,0.877008,0.02299,0.303806,1
0.371544,-0.140452,-1.113059,0.093588,-1.461412,-0.138407,0.638837,-0.987037,0.004656,1.703445,-0.421765,-0.944995,-1.712213,0.609231,1.602901,1.752115,-0.65799,-0.737026,-0.28219,2.09226,0
-0.433763,-0.659415,0.640113,0.450544,2.015647,-2.680282,-0.180061,1.309182,-0.009026,-0.659836,-1.862248,-0.051718,-1.075755,-1.518517,-1.928145,-0.519778,0.984525,-3.230255,0.672091,-0.511211,0
0.076871,-0.00771,-0.183651,-0.669305,-0.285832,-0.033267,-0.149122,-0.394748,0.53372,0.002098,0.145198,0.799656,-0.335425,0.272668,-0.143695,-0.620269,1.994839,0.207487,0.244568,0.675923,1
-0.174073,-0.127111,0.167631,-0.049328,0.438583,0.166433,-0.147805,-0.040184,0.068509,0.495516,-0.137624,-0.11291,-0.140915,0.854248,1.385075,0.076602,0.128406,-0.10931,-0.134698,0.267404,1
-3.457869,0.294462,-2.133853,-2.406446,-1.524521,-1.927109,1.900756,1.746815,0.262021,-1.352778,0.663377,0.062021,-1.849826,-1.330715,-1.836498,-0.685293,0.125725,-0.110617,1.288568,1.159945,0
0.127329,0.08034,-2.819567,-0.94977,0.420456,-0.198581,0.657269,2.309389,2.309864,-0.156982,2.17506,-2.403637,0.072782,0.025632,-0.210769,0.342609,0.767311,-0.612267,-2.105793,1.665539,0
-0.358412,1.23233,-2.783272,-0.060735,0.639325,-1.595819,0.070743,0.533871,-0.040301,-1.439732,1.03454,-3.30024,-2.747616,-0.895203,-0.042087,-1.670503,0.94363,-0.124987,2.106912,-0.089208,0
0.091672,-0.12978,-0.238094,-0.899447,1.976035,-0.235612,0.430163,0.57034,1.069951,-0.391557,0.924444,-0.444813,-0.094603,0.694045,0.493846,0.520603,-0.434071,-0.196838,-0.704276,0.092805,1
0.010939,3.711075,-0.395588,-0.394878,-1.760846,0.93217,-0.167553,-0.218479,-0.012936,0.095794,-1.306492,-0.191396,0.855453,-0.309585,-0.576027,-0.348351,-1.332426,-1.048598,-1.02305,-0.071007,0
0.948782,-0.962921,-0.947788,-2.688253,-0.601379,-2.42173,2.225287,1.78531,-0.398006,1.739171,-2.005308,0.113901,1.323866,-4.007733,-0.522235,1.794151,-0.145123,-0.170057,-0.34812,-0.095275,0
0.502062,-0.605384,0.564282,0.432428,-0.069649,-0.426715,-0.271561,-0.388669,-0.565456,0.096468,-1.598544,0.522295,-0.025135,-0.272563,0.52041,-0.0298,0.224276,-0.113229,-0.194511,0.418408,1
0.349343,-0.421279,0.868252,-0.031212,-0.025338,0.770162,0.145129,1.278116,0.053523,-1.346711,-0.552958,-0.572519,-1.157793,-0.049758,0.841173,-0.147369,-0.531281,0.534083,1.228076,0.711652,1
-1.626586,-1.099666,-0.21865,-0.611601,-0.19721,-0.309672,-0.212316,-0.001013,-1.136219,0.83592,-0.769854,-2.003226,1.306002,0.006784,-2.281449,3.024349,0.041923,0.911627,-1.659238,1.41409,0
-0.628866,1.701264,-0.065045,0.449202,0.628583,0.78471,-0.08461,1.018778,0.088056,-0.306625,0.300784,0.409221,-0.033074,-0.111013,0.200976,-0.762796,-0.579551,-0.138704,0.207185,0.092805,1
-0.867027,0.205078,0.476786,-0.88737,-0.042122,0.335054,-0.135956,-0.077329,1.456325,0.464509,1.5336,1.01649,-0.033736,-0.778753,0.465954,0.694,0.185392,1.06382,-0.34744,-0.38852,1
-0.527278,-0.598714,-1.167502,0.754494,-0.07502,-1.07607,1.896807,-1.240972,-0.511376,-0.206189,-2.719286,-0.486716,-0.269265,2.606393,-3.442968,-0.517807,-0.232947,-0.661256,-0.216261,-0.39189,0
0.824319,-2.593183,-2.057374,0.017769,0.99784,-1.116407,0.44662,1.377394,-0.166703,-0.854642,0.808414,-0.425524,-1.573277,0.248436,0.923522,1.513695,-0.008358,2.51325,2.592209,-2.28753,0
2.202828,-0.026387,-0.167448,-0.137225,0.041129,-0.287851,-1.451854,-0.072601,0.111512,-1.245601,0.982458,-0.067681,-0.837579,0.626732,-0.181549,0.75574,1.255373,-0.693916,-0.741659,-1.049836,0
-0.999563,0.794747,-1.130559,-1.562366,-0.898127,0.588316,-1.730964,-1.328769,1.237402,-1.443103,-0.125098,-0.687587,0.029778,-0.006005,-0.217411,-0.148025,2.012941,-1.659985,-2.545551,-0.358858,0
-0.514495,0.123698,0.535117,1.737465,-0.052193,-0.196597,0.662535,-0.171204,0.637318,-0.136086,0.540095,0.004154,-0.511411,0.067365,0.096047,1.080859,-0.282558,0.356415,0.033865,0.00045,1
-1.075586,-0.189814,-0.277629,-1.433539,0.570173,1.356698,-0.128057,-2.478229,0.418395,1.538973,-0.612291,0.233626,1.974879,-1.345524,-2.11343,-2.69315,-0.202108,0.748982,1.427904,-1.299262,0
0.434785,-0.133115,-0.043009,-0.656556,0.85148,-0.22437,1.008131,1.100497,0.140832,0.877038,-0.843692,-0.209355,0.06815,-0.096877,0.057529,-0.712222,0.9443,-0.661256,-0.634269,0.349647,1
-0.99889,-0.558691,0.419103,-0.523704,-0.389895,-0.901498,0.438062,-0.570341,0.099132,0.284533,-0.403965,-0.145502,1.094952,1.145711,-0.197487,-0.143428,0.422048,0.890071,0.585091,0.344928,1
0.588177,-0.484649,-0.475955,0.167395,-0.444948,0.037488,0.586833,0.169177,-0.001859,0.692344,-0.284639,1.345067,-0.173995,-0.673745,-0.023492,-0.754258,0.0379,-0.41435,-0.21762,-0.134375,1
-0.786967,0.43054,0.277164,-0.421046,1.249606,0.602864,-0.102384,-0.51226,0.805419,0.241392,0.194643,-0.344377,0.213041,0.932331,-0.032125,-0.145398,-0.071377,-0.044644,0.976592,-0.066288,1
-0.120924,0.491241,-0.001529,0.5995,0.684307,0.218673,0.301799,-0.552781,-0.272255,-0.10036,0.03708,-1.230338,-0.30433,-0.553256,0.132573,0.782012,-0.280546,-0.488161,-0.153729,0.935461,1
0.991167,-0.686764,-1.322403,0.978598,1.455719,-2.234594,1.779633,-0.144865,-2.054914,-0.621414,-1.709959,1.928391,1.724795,-0.050432,-0.066659,1.919601,-1.359913,0.711097,0.39206,-1.157022,0
0.506771,-0.451963,-0.553081,0.707526,0.036429,1.219817,0.333396,-0.09759,0.527205,0.622915,-0.166632,0.325414,1.372824,1.383325,-1.363656,0.401065,0.093545,0.085994,-0.093917,0.911193,1
-0.592537,-0.155794,1.144352,-0.061406,0.291552,-1.411989,-0.049722,-2.261439,0.411879,-0.162374,-0.144217,-1.948685,0.021838,-1.668624,-0.221395,0.00304,-0.292614,-1.368009,0.020271,-1.105115,0
-0.731127,-0.126444,-2.596612,1.447606,0.321764,-0.141713,2.1746,-2.062208,-0.756362,2.004754,-1.419885,-0.964284,-0.04763,0.1266,0.214922,0.743261,0.519928,1.443977,-1.159667,-0.433012,0
-1.292219,1.325716,-0.700205,0.528377,-1.029717,1.094178,-0.109625,-1.589457,-0.871687,0.876364,0.242769,0.125874,3.449584,1.138307,1.112128,0.215188,0.621831,-0.165485,0.659177,-0.112803,0
0.991839,0.305135,0.04384,0.611577,-0.038094,0.139983,-0.590826,-0.139462,0.350633,0.006817,-0.110594,0.601446,-0.1429,0.434218,0.017019,1.287753,0.086841,0.264315,-0.693401,-1.244658,1
-0.279698,2.153521,-0.15643,0.083524,-0.068977,0.434243,-0.729723,0.655435,1.052359,0.707173,0.329791,0.659312,0.302356,0.033036,-0.504968,0.643426,-0.17328,-0.000227,0.800552,-0.428967,1
1.018078,0.595967,-0.849922,-0.532427,0.18346,0.600219,-0.681669,-0.189439,0.846468,0.002772,-0.068402,0.52429,0.033086,-0.363435,-1.044221,1.909749,0.299362,0.633367,0.13174,0.005169,1
0.728113,0.113692,-0.45327,0.261331,-0.253606,0.259671,-0.15373,-0.195517,0.394939,0.588537,-0.195639,0.246928,-0.290436,0.098329,0.588149,0.810912,-0.202108,-0.47771,0.224177,0.111007,1
-0.673269,-0.785487,-0.903068,-0.08489,-0.291203,-0.480938,-0.129373,-0.001013,0.997629,-0.321454,1.77423,-0.537267,0.889195,-1.708338,-0.467114,1.275931,-0.249037,0.367519,-1.15287,1.237469,0
0.623161,0.848778,-0.181707,0.512274,0.165333,0.350263,-1.051621,-0.208349,0.834088,-0.150241,-0.308372,0.932683,-0.239493,0.129966,-0.070643,-0.241292,-1.399468,0.014796,0.295544,-0.310995,1
0.39711,0.007632,-0.076711,-0.412994,-0.845088,0.472596,-0.133323,0.562911,0.411228,0.790084,0.495925,0.021447,0.011914,0.024285,-0.28847,0.292692,1.064975,-0.209902,-0.815745,1.211179,1
-0.182146,-0.249181,0.881214,-0.873279,0.137135,-0.481599,-0.648096,0.289391,-0.364125,-1.51051,-0.315624,-0.175433,-0.414817,-0.05649,-0.321675,0.463461,-0.114284,-0.085142,-0.32637,0.011236,1
0.094363,-0.055737,0.673167,0.494157,-0.25092,0.64849,-0.116208,0.75809,0.656865,-1.05484,-1.423181,-0.002498,-0.107173,-0.801639,1.565047,0.366254,0.173324,0.320489,0.425365,1.006245,1
0.944745,0.894804,1.676461,-1.072557,-0.132087,0.090389,-0.783043,-0.473089,1.638109,-0.429979,-0.163995,-0.569193,-0.040352,1.433136,0.113978,-0.40221,-0.18937,-0.607041,0.657138,0.272797,1
-0.171382,0.391851,0.713351,0.451215,-0.026009,-0.156922,0.073376,-0.146891,1.112954,0.999045,-0.697336,0.042732,0.310957,1.35438,0.548967,1.017806,-0.145123,0.779029,0.379146,0.274145,1
0.047269,0.816093,-1.534987,-0.117767,-0.041451,0.659732,-0.143197,0.601406,-0.954435,0.355984,0.048287,-1.815657,-0.807145,0.997624,-1.779385,-0.327334,1.781648,1.015484,-0.726026,-1.73677,0
-0.073157,0.287125,0.55456,0.663913,-0.618834,0.629975,-0.814641,-0.583848,-0.028573,0.426087,-0.098728,1.47876,-0.059538,0.757318,-0.129749,-0.051475,-0.504465,0.144781,-0.540472,-0.126959,1
-0.159945,-0.00104,0.597337,0.459267,0.991126,0.946718,0.055603,1.412512,0.355845,0.352614,0.940925,0.103259,-0.124375,0.310363,-0.145023,0.090395,0.79748,-0.042032,1.215162,0.791873,1
0.46506,-0.781484,0.843623,-0.014438,0.367417,0.754292,-0.595434,0.094212,0.273098,0.23937,-0.413854,-0.743459,-1.329809,0.403255,-0.154985,-0.111244,-0.251048,-0.224925,0.796474,0.036853,1
-0.106123,-1.740697,0.728257,0.555887,1.135472,0.925557,-0.806741,0.218478,0.415789,0.097142,0.140584,0.459107,1.232565,0.162276,0.841173,0.236206,1.028102,-0.106044,0.191552,0.712326,1
0.393073,-0.020384,0.520858,0.084195,0.02233,-0.036573,-0.034581,-0.159047,0.981991,0.717284,0.408902,-1.124581,0.336098,-0.032257,-0.997734,-0.289896,0.043264,0.637287,-1.268417,0.611207,1
-1.233688,-0.643406,0.06458,-0.824299,1.122045,-1.861645,-0.62769,-2.032492,0.521992,0.823787,1.053659,-0.142841,-1.435665,-0.449595,0.002408,0.774131,-1.20907,-1.336002,-0.056534,-0.147183,0
-0.604647,-0.508662,0.740572,-0.436478,-1.390246,0.94275,-0.074078,0.798611,-0.396051,-0.109123,0.387806,0.597455,-0.18855,0.624713,-0.251944,-0.469861,1.614044,0.34923,0.053575,-0.098646,1
-0.999563,0.3018,0.387993,0.03924,0.695721,-0.299092,-0.127398,0.479167,0.053523,-0.587711,1.000259,-0.255249,0.905073,-0.633358,0.034285,0.342609,-0.031823,-0.124987,-0.017112,0.277516,1
-1.752394,-1.848759,0.410677,-0.085561,0.150563,1.607314,-0.758029,-2.900328,-0.070273,-0.266181,-0.241787,-2.07506,-1.64473,1.831626,0.747534,-2.212368,0.283272,-1.155068,-1.706136,0.210103,0
0.158949,-0.139785,2.306436,-1.048403,-0.150214,0.120807,-1.53348,1.583378,-0.082001,-0.58097,1.126836,0.595459,-0.030428,-1.972877,1.935618,-1.129951,-0.350269,-1.248475,1.04524,-0.018425,0
-0.039519,0.225089,0.599929,-0.337174,0.432541,1.245606,0.06811,-0.255624,-0.110669,0.573034,-0.08752,-0.807312,0.272584,0.713565,0.513105,-0.048848,0.481044,0.670599,1.255264,0.803333,1
-0.191565,-0.526005,1.320642,1.055759,0.619855,1.567639,0.364994,-0.608161,-0.257269,-0.148893,-0.455387,-1.056738,1.465448,1.249373,-0.552784,-0.892844,-0.094842,0.102324,-0.255003,0.463574,1
1.141195,0.012968,2.00117,0.405589,0.155263,-0.207839,0.440037,-0.471063,2.769863,-1.317726,-0.158061,-2.065749,-0.036382,-0.098223,-0.168931,-0.094824,-1.594558,1.010912,-0.655339,0.129208,0
0.04996,1.026212,-0.234205,1.870317,-1.490952,-1.299576,-0.852821,0.406903,-0.613019,-0.122604,0.407584,-0.698895,-1.850487,0.188528,1.850612,-0.979542,-0.397198,0.733306,0.555865,-0.953436,0
2.023198,-0.449295,0.151428,0.602855,-0.084419,0.114194,-0.247205,1.353756,-0.201887,-0.082834,-0.232558,-0.244607,2.068826,-2.415793,1.701189,-1.514183,-0.010369,1.747711,2.039623,0.359759,0
-0.244714,0.241098,0.082727,1.14634,0.821939,0.847529,0.085884,1.226113,-1.319307,-0.196078,0.745125,0.838234,0.241489,-0.026872,0.187694,-0.176925,0.513894,0.260396,-0.13062,-0.268526,1
-1.471849,-1.289774,2.662256,2.181647,1.209995,0.416389,0.041779,-3.595948,-0.412991,-4.338898,-0.118506,-1.794373,-0.229569,0.209395,1.132051,2.288726,0.210867,-0.013944,0.073966,0.135949,0
-0.482202,0.175061,-0.586136,0.066079,0.141835,0.598896,-0.685618,0.415683,-0.865823,0.205667,0.242769,0.358006,0.521346,-0.535755,-1.36432,-0.067895,-0.101546,0.455046,0.621115,0.455485,1
-0.407525,-0.860863,0.527339,0.086879,0.699749,-1.173937,0.273493,-0.340719,-0.042256,-0.074071,-0.145535,-1.367356,-0.1429,-0.306892,-1.75747,1.254256,-0.166576,-0.885301,0.268357,-0.712774,0
1.935065,2.466366,-1.346384,-0.260013,-0.710813,2.550268,-0.029973,-0.925579,-1.188995,0.329695,-1.30847,-1.089329,1.364885,1.21437,-1.253414,-0.13883,0.156564,-2.424218,-1.226956,0.042246,0
0.326469,-0.203155,0.345865,1.301334,-0.23615,-1.327348,-1.217507,-0.495376,-0.055938,1.021289,-0.942581,-0.311786,-0.05623,0.414025,-1.934786,-0.317482,0.550767,0.670599,0.08824,1.042647,0
0.292157,-1.036296,-0.57771,1.316767,-0.357669,0.946718,-0.014833,0.681099,1.16573,-1.73767,0.635029,-1.58153,0.473049,-1.948644,0.236837,-0.002871,-0.023107,0.120613,-0.393659,0.688058,1
-1.43821,0.155049,1.259718,0.846417,-0.459718,-0.220403,-0.185327,-2.711228,-0.824124,-0.585015,0.926421,0.624725,1.110169,-1.82277,-0.075956,1.721246,-1.373322,-1.982661,-2.610121,-2.443252,0
-0.342939,-0.565361,-3.155942,-1.653617,1.776637,-0.857855,-2.519581,1.367939,0.813238,-0.807457,-0.15872,-0.025112,-0.369167,0.821938,0.750855,2.513354,-0.434071,0.84892,0.208544,-1.670031,0
-1.103843,-0.020384,0.872141,0.500867,-0.904169,-0.141713,-0.26432,-0.073277,0.023552,-0.247307,1.238911,0.82094,-0.37446,-0.124475,0.024988,2.000388,-0.439435,-1.393483,-1.025089,0.738617,0
0.878814,-0.091091,-0.091618,-0.944402,0.874307,0.12808,-0.65073,0.582496,0.869272,0.332392,-0.294528,1.298508,-0.121067,0.095637,-0.097208,-0.151966,0.026503,-0.113229,-1.494753,0.034157,1
-0.441836,0.888801,0.441787,0.098285,1.099889,0.456064,0.549311,-0.179983,0.193608,0.223867,0.003457,-1.161829,-0.216999,-0.028218,1.787522,-0.258369,0.647977,0.638593,0.699279,1.080398,1
0.142129,-0.401268,-0.253001,-1.89047,1.044165,0.888527,-0.080002,0.115824,0.521992,0.507649,0.17091,1.499379,1.004313,1.935287,-0.086582,-0.611731,-0.116965,-0.074691,1.160107,-0.635249,1
