A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,Class
-0.45576,-1.144973,-0.887334,-1.270079,-1.166999,-1.145432,-1.130321,-1.017312,-1.068884,-0.790226,-0.45576,-1.221549,-0.873293,-1.158658,-0.870014,-0.174422,-1.150329,-0.968236,-0.776853,-0.763343,-0.45576,-0.647459,-0.607693,-0.623544,-0.616539,-0.438374,-0.671956,-0.632442,-0.581918,-0.576551,-0.45576,-0.792128,-0.263666,-0.704066,-0.240458,0.08461,-0.825455,-0.411635,-0.35234,-0.360253,0
-0.091917,-0.833565,-0.638504,-1.100649,-0.980509,-1.253304,-0.960534,-0.976591,-1.208696,-1.004466,-0.091917,-0.837267,-0.763427,-0.827637,-0.798272,-0.565178,-0.96107,-0.938254,-0.936355,-0.909754,-0.091917,-0.314078,-0.641126,-0.359001,-0.585019,-0.59348,-0.290021,-0.45257,-0.593797,-0.696056,-0.091917,-0.813289,-0.160753,-0.856729,-0.412204,0.207877,-0.819361,-0.520573,-0.406941,-0.162895,0
-0.111584,-0.663264,-1.209538,-0.744411,-0.933887,-0.79934,-0.635941,-0.931346,-1.064648,-1.243191,-0.111584,-0.85186,-0.914864,-0.74848,-0.859765,-0.634506,-0.868998,-0.921122,-0.97623,-1.010232,-0.111584,-0.656469,-0.790057,-0.767153,-0.967205,-1.038912,-0.663176,-0.820491,-0.96205,-0.74202,-0.111584,-0.564641,-0.602672,-0.634674,-0.568338,-0.490636,-0.776702,-0.662665,-0.640233,-0.644967,0
0.69477,0.188243,-0.105752,-0.023246,0.019752,-0.22402,0.317862,0.245037,-0.052071,-0.11996,0.69477,-0.219496,-0.549634,0.028698,-0.337071,-0.035766,-0.31145,-0.492807,-0.497725,-0.694443,0.69477,0.068859,-0.495235,-0.154925,-0.447117,-0.505984,0.069963,-0.235905,-0.435409,-0.463174,0.69477,0.562208,0.057179,0.704598,0.092627,-0.003438,0.436041,0.05727,-0.124011,-0.149953,0
-0.534429,-0.546486,-0.386484,-0.583669,-0.488855,-0.525164,-0.62096,-0.451744,-0.475743,-0.303595,-0.534429,-1.03184,-0.635745,-0.892402,-0.690658,-0.250052,-1.022451,-0.865441,-0.781283,-0.691572,-0.534429,-0.886232,-0.610732,-0.797387,-0.821423,-0.736655,-0.803658,-0.816403,-0.791783,-0.598,-0.534429,-0.622836,-0.22129,-0.461193,-0.162391,0.172658,-0.593876,-0.345325,-0.25803,-0.289075,0
0.20309,-0.278869,0.082465,-0.44465,-0.15826,-0.331892,-0.106605,0.113825,-0.107148,0.170795,0.20309,-0.778895,-0.451646,-0.690912,-0.577921,-0.111397,-0.776926,-0.724097,-0.666088,-0.591094,0.20309,-0.503294,-0.513471,-0.585752,-0.754442,-0.879829,-0.465624,-0.697851,-0.811581,-0.527523,0.20309,-0.157283,0.151011,-0.044839,0.259169,0.554199,-0.276979,-0.013776,-0.024738,-0.059362,0
2.784407,1.667431,0.168599,1.366951,0.719088,0.724361,2.080651,1.226865,0.956269,0.559488,2.784407,1.30304,-0.095325,2.532939,0.703192,1.268856,1.519761,0.436637,0.419411,-0.200665,2.784407,1.79433,0.535123,1.129999,0.65216,0.424652,1.470391,0.82698,0.364453,0.024042,2.784407,2.106997,0.414347,2.41165,0.90452,0.612898,1.679255,0.620904,0.223445,-0.234073,0
1.058612,0.616429,0.107987,0.632753,0.358824,0.378269,1.021979,0.502937,0.413969,0.158552,1.058612,0.310716,0.070959,0.63317,0.134378,0.575578,0.215407,-0.090191,-0.010358,-0.088703,1.058612,0.249065,-0.309831,0.049151,-0.376196,-0.295199,0.175324,-0.272697,-0.27702,-0.190456,1.058612,0.678596,0.18128,0.531118,0.10824,-0.120835,0.167897,-0.046931,-0.188539,-0.188778,0
-0.618014,-1.135242,-0.807581,-1.02245,-0.878788,-0.911708,-0.99549,-0.931346,-0.907889,-0.686166,-0.618014,-1.352886,-0.938619,-1.194638,-1.033997,-0.703834,-1.119638,-1.058182,-1.038258,-0.941333,-0.618014,-0.624933,-0.543865,-0.445922,-0.443177,-0.231566,-0.654396,-0.612002,-0.451247,-0.561229,-0.618014,-0.797418,-0.351444,-0.509767,-0.36016,0.119829,-0.64263,-0.482681,-0.322558,-0.279369,0
-0.31809,-1.325006,-1.01175,-1.448198,-1.298389,-1.338703,-1.220209,-1.207344,-1.365455,-1.013648,-0.31809,-1.124262,-0.923772,-1.050716,-0.844392,-0.413918,-0.99176,-0.903989,-0.909771,-0.975782,-0.31809,-0.620428,-0.452683,-0.691569,-0.573199,-0.669044,-0.654396,-0.538418,-0.708629,-0.631707,-0.31809,-0.818579,-0.563323,-0.766519,-0.557929,-0.30867,-0.855926,-0.62951,-0.635269,-0.677321,0
-0.426259,-0.551351,-0.466237,-0.574981,-0.488855,-0.417291,-0.625954,-0.460793,-0.49269,-0.392351,-0.426259,-1.187499,-0.959404,-1.021932,-0.987877,-0.49585,-1.068487,-1.066749,-0.909771,-0.794921,-0.426259,-0.800634,-0.480038,-0.649998,-0.561379,-0.330993,-0.610495,-0.517978,-0.41561,-0.285447,-0.426259,-0.40064,-0.018492,-0.107292,0.103036,0.430932,-0.246508,-0.023249,0.044753,0.021522,0
0.20309,0.032539,-0.06109,-0.144889,-0.02687,-0.156599,-0.121587,-0.08073,-0.251197,-0.233201,0.20309,-0.26814,-0.588236,0.201404,-0.326823,-0.067279,-0.255184,-0.514222,-0.475572,-0.64564,0.20309,-0.390666,-0.57122,-0.434585,-0.65988,-0.537801,-0.421723,-0.628354,-0.577958,-0.484623,0.20309,-0.157283,-0.339337,0.135581,-0.245662,0.025912,-0.027117,-0.340589,-0.312631,-0.382901,0
-0.244338,-1.003866,-0.813961,-1.23098,-1.027131,-1.199368,-1.050421,-0.94492,-1.22988,-1.044254,-0.244338,-1.372343,-1.309787,-1.532855,-1.566939,-1.397111,-1.324243,-1.507913,-1.63639,-1.526977,-0.244338,-0.715036,-0.869082,-0.774711,-0.971145,-0.931531,-0.720247,-0.873635,-0.96601,-0.876847,-0.244338,-0.353027,-0.599646,-0.155867,-0.276889,-0.138444,-0.283073,-0.279016,-0.277885,-0.479963,0
0.134255,-0.536754,-0.731018,-0.839987,-0.883026,-1.100485,-0.730822,-0.78656,-1.043464,-0.891225,0.134255,-0.929689,-1.131626,-0.949971,-1.295344,-1.220641,-1.022451,-1.34087,-1.49018,-1.409274,0.134255,-0.282542,-0.303753,-0.483714,-0.537738,-0.760517,-0.505134,-0.542506,-0.736347,-0.647028,0.134255,-0.136121,-0.194049,0.121703,-0.089529,0.08461,-0.100247,-0.241124,-0.347377,-0.467021,0
-1.040858,-1.806715,-1.400946,-1.87829,-1.730705,-1.82413,-1.749545,-1.623602,-1.742523,-1.335008,-1.040858,-2.170094,-1.695802,-2.605073,-2.192122,-1.913918,-2.014784,-2.017608,-2.026283,-1.641809,-1.040858,-1.471901,-1.069682,-1.409615,-1.463653,-1.480368,-1.396315,-1.372374,-1.397619,-1.005545,-1.040858,-1.300003,-0.747961,-1.342475,-0.844173,-0.537595,-1.306896,-0.871068,-0.828852,-0.735558,0
-0.106668,-0.171823,-0.498138,-0.279564,-0.26422,-0.268966,-0.16653,-0.243614,-0.386772,-0.640258,-0.106668,-0.657286,-0.466493,-0.28793,-0.270454,0.140704,-0.500709,-0.424276,-0.417974,-0.568128,-0.106668,-0.142883,-0.31895,-0.109574,-0.187073,-0.044643,-0.118809,-0.174584,-0.154269,-0.404953,-0.106668,0.181301,0.157065,0.350697,0.316418,0.419192,0.198368,0.227781,0.2433,0.147702,0
0.522682,-0.059911,-0.278019,-0.270875,-0.175214,-0.107158,0.008251,0.005236,-0.030887,0.008584,0.522682,-0.248682,-0.110171,0.30215,0.339356,1.180621,-0.060809,0.064003,0.26434,-0.051383,0.522682,0.154457,-0.01197,0.185202,0.250274,0.416698,0.451898,0.348682,0.332776,0.137419,0.522682,0.398206,0.462776,0.843383,0.925338,1.522726,0.557925,0.644586,0.848868,0.442123,0
0.075254,-0.551351,-0.469427,-0.718345,-0.556669,-0.453249,-0.456167,-0.370302,-0.458796,-0.297473,0.075254,-0.817809,-0.564481,-0.561382,-0.470307,0.191125,-0.638817,-0.612735,-0.542031,-0.588223,0.075254,-0.37715,-0.355422,-0.306092,-0.301335,-0.163955,-0.20222,-0.321753,-0.320577,-0.343668,0.075254,-0.141412,0.072313,0.135581,0.420507,0.93574,-0.11853,0.12358,0.302864,0.018287,0
0.330927,-0.157226,-0.313111,-0.370796,-0.382895,-0.58809,-0.12658,-0.23909,-0.46727,-0.349503,0.330927,-0.569728,-0.650592,-0.45344,-0.624041,-0.338287,-0.638817,-0.779778,-0.799006,-0.846596,0.330927,-0.241996,-0.67456,-0.377897,-0.66776,-0.637228,-0.18905,-0.481186,-0.593797,-0.567358,0.330927,0.202463,0.111662,0.288244,0.144671,0.119829,0.058202,0.024115,-0.099193,-0.111128,0
-0.239421,-0.074508,-0.118513,-0.101445,-0.077731,-0.13862,-0.036693,0.036908,-0.069018,-0.193414,-0.239421,-0.662151,-0.457585,-0.424656,-0.495929,-0.161817,-0.674623,-0.599885,-0.630643,-0.556645,-0.239421,-0.088821,-0.461802,-0.113354,-0.265874,-0.21168,-0.15832,-0.231817,-0.257222,-0.469302,-0.239421,0.377045,0.263005,0.614388,0.550618,0.272446,0.460418,0.564067,0.471629,0.231823,0
-0.254171,-1.393126,-1.110644,-1.630661,-1.607792,-1.927508,-1.330071,-1.397375,-1.640842,-1.028951,-0.254171,-1.21182,-1.366204,-1.33856,-1.587437,-1.491649,-1.262862,-1.550745,-1.667404,-1.564297,-0.254171,-0.642954,-0.790057,-0.695349,-0.900224,-0.812219,-0.786098,-0.922692,-0.934332,-0.882975,-0.254171,-0.908516,-0.572404,-0.995514,-0.740084,-0.373239,-1.124071,-0.899486,-0.878489,-0.813208,0
0.267009,-0.064776,-0.472617,-0.140544,-0.115876,-0.035242,-0.076643,-0.207418,-0.289327,-0.539259,0.267009,-0.56,-0.864385,-0.215969,-0.583045,-0.306775,-0.480249,-0.694115,-0.661657,-0.886787,0.267009,-0.341109,-0.589456,-0.495052,-0.62836,-0.601434,-0.342702,-0.530242,-0.740306,-0.769598,0.267009,0.128397,-0.169834,0.32988,0.035378,0.08461,0.14352,0.000433,-0.069411,-0.172601,0
0.267009,-0.103702,-0.603413,-0.249153,-0.425279,-0.525164,-0.016718,-0.28886,-0.535057,-0.744317,0.267009,-0.389748,-0.442738,-0.079243,-0.331947,0.058772,-0.444443,-0.514222,-0.502155,-0.593965,0.267009,0.379714,-0.036285,0.226773,0.171473,0.265569,0.118254,0.140193,0.158548,-0.190456,0.267009,0.355883,0.381051,0.482543,0.337236,0.501371,0.247121,0.223045,0.119208,0.186527,0
-0.672099,-1.436918,-1.215918,-1.448198,-1.421302,-1.464555,-1.340058,-1.361178,-1.445953,-1.163616,-0.672099,-1.542595,-1.196952,-1.561639,-1.310717,-0.848792,-1.380509,-1.328021,-1.259789,-1.170997,-0.672099,-0.800634,-0.780939,-0.73692,-0.778082,-0.617342,-0.847558,-0.804139,-0.740306,-0.778791,-0.672099,-0.860902,-0.563323,-0.766519,-0.656813,-0.555205,-0.874209,-0.714766,-0.704761,-0.599672,0
0.129338,-0.210749,-0.360963,-0.435961,-0.268458,-0.376839,-0.241436,-0.121451,-0.395245,-0.453563,0.129338,-0.506492,-0.537757,-0.244754,-0.378067,0.020956,-0.505824,-0.531355,-0.519878,-0.614061,0.129338,-0.241996,-0.443565,-0.340105,-0.439237,-0.386672,-0.263681,-0.358545,-0.451247,-0.499945,0.129338,-0.083218,-0.118378,0.135581,-0.001053,0.178528,-0.027117,-0.113241,-0.158757,-0.253486,0
-0.337757,-0.692458,-0.316301,-0.792199,-0.565146,-0.686973,-0.680885,-0.528661,-0.704526,-0.410715,-0.337757,-0.983197,-0.606052,-0.87801,-0.690658,-0.24375,-0.9713,-0.839742,-0.816728,-0.700185,-0.337757,-0.755583,-0.51955,-0.744478,-0.801722,-0.82415,-0.724637,-0.742819,-0.712588,-0.404953,-0.337757,-0.744514,-0.003358,-0.648552,-0.157186,0.331145,-0.764514,-0.387953,-0.401977,-0.321429,0
-0.524595,-1.310409,-1.075552,-1.274423,-1.200906,-1.154421,-1.065403,-1.062558,-1.102778,-0.854498,-0.524595,-1.406394,-1.324634,-1.30258,-1.377335,-0.981145,-1.140099,-1.306605,-1.228774,-1.162385,-0.524595,-0.913263,-0.744466,-0.925879,-1.006606,-0.979256,-0.97926,-1.012628,-1.049164,-0.815562,-0.524595,-0.876773,-0.735853,-0.967757,-0.854582,-0.76652,-1.0936,-0.94685,-0.992653,-0.858503,0
-0.45576,-0.940612,-0.628934,-1.052861,-0.764351,-0.772372,-0.880634,-0.628201,-0.746893,-0.554562,-0.45576,-1.260464,-0.790151,-1.216226,-0.834143,-0.187027,-1.124753,-0.942537,-0.825589,-0.774826,-0.45576,-0.678995,-0.404053,-0.631102,-0.498338,-0.466213,-0.610495,-0.501626,-0.530442,-0.386567,-0.45576,-0.342446,-0.009411,-0.12117,0.290396,0.483761,-0.313544,0.099898,0.144027,-0.085245,0
-0.170586,-1.32014,-1.046841,-1.552463,-1.514547,-1.797162,-1.215215,-1.297835,-1.539161,-0.9708,-0.170586,-1.17777,-1.434499,-1.273795,-1.659179,-1.554674,-1.20148,-1.58501,-1.689557,-1.595876,-0.170586,-0.588892,-0.799175,-0.619765,-0.864763,-0.740632,-0.676346,-0.869547,-0.870977,-0.873782,-0.170586,-0.797418,-0.445277,-0.822033,-0.531906,-0.144314,-0.959527,-0.69582,-0.665051,-0.670851,0
0.650519,0.139585,-0.04514,-0.040624,-0.137068,-0.300429,0.402756,0.245037,-0.043597,0.060614,0.650519,-0.088159,0.088775,0.266169,0.288111,0.909612,-0.045464,-0.004528,0.064962,-0.088703,0.650519,-0.129367,-0.364541,-0.27208,-0.466817,-0.466213,-0.061739,-0.297225,-0.376013,-0.196584,0.650519,0.043751,0.032965,-0.093413,-0.235253,-0.056266,-0.368391,-0.44479,-0.600524,-0.37643,0
-0.726184,-1.383395,-0.762919,-1.561152,-1.200906,-1.374661,-1.534814,-1.270687,-1.403586,-0.989163,-0.726184,-1.304243,-0.763427,-1.331364,-0.844392,-0.401313,-1.303783,-0.981086,-0.869895,-0.78918,-0.726184,-0.633944,-0.504353,-0.604648,-0.466817,-0.410534,-0.746587,-0.562946,-0.577958,-0.702185,-0.726184,-1.199486,-0.490679,-1.21063,-0.672426,-0.273451,-1.197201,-0.752657,-0.660088,-0.50261,0
0.286676,0.100659,-0.211027,-0.092756,0.062136,0.220955,0.163056,0.172645,0.007243,-0.263807,0.286676,-0.258411,-0.101263,0.021502,-0.014231,0.291965,-0.280759,-0.188703,-0.249611,-0.321238,0.286676,0.005787,-0.397974,-0.075562,-0.289514,-0.287245,-0.074909,-0.268609,-0.312657,-0.481559,0.286676,0.324141,0.335649,0.316001,0.415302,0.472021,0.039919,0.204099,0.1887,0.057112,0
1.196283,0.694281,0.107987,0.515455,0.244387,0.14904,0.967048,0.426019,0.28263,0.195279,1.196283,0.378817,0.353047,0.640366,0.457218,0.972637,0.230752,0.149666,0.242187,0.10077,1.196283,0.316642,-0.048443,0.120956,-0.222533,-0.263382,0.324586,-0.088736,-0.158229,-0.031115,1.196283,0.810855,0.256951,0.822565,0.233147,0.014172,0.436041,0.028852,-0.213357,-0.25025,0
0.473514,0.013076,-0.53961,-0.366451,-0.446471,-0.606068,-0.041687,-0.175746,-0.590135,-0.664742,0.473514,-0.462713,-0.291301,-0.1584,-0.075724,0.443226,-0.429098,-0.351463,-0.347084,-0.496358,0.473514,-0.111347,-0.534747,-0.136029,-0.454997,-0.442351,0.074353,-0.256345,-0.368093,-0.377375,0.473514,0.197172,-0.03968,0.322941,0.10824,0.213747,0.25931,0.114107,0.074535,0.011816,0
0.380095,-0.376184,-0.520469,-0.457683,-0.603292,-0.642026,-0.016718,-0.374826,-0.615555,-0.49029,0.380095,-0.725387,-0.692163,-0.54699,-0.747027,-0.262657,-0.643933,-0.929688,-0.936355,-0.929849,0.380095,-0.282542,-0.492196,-0.415689,-0.652,-0.621319,-0.276851,-0.489362,-0.486885,-0.300769,0.380095,0.012009,0.144958,-0.024021,0.071809,0.190268,-0.344015,-0.141659,-0.228248,-0.221132,0
0.429263,0.017941,-0.807581,-0.201365,-0.39561,-0.29144,-0.006731,-0.334105,-0.615555,-1.028951,0.429263,-0.384884,-0.629807,-0.187185,-0.5318,-0.357195,-0.5314,-0.694115,-0.825589,-0.955687,0.429263,-0.278037,-0.67456,-0.419468,-0.718981,-0.724723,-0.241731,-0.501626,-0.613596,-0.475431,0.429263,0.191882,-0.39382,0.225791,-0.167595,-0.33802,0.088673,-0.155869,-0.238176,-0.447609,0
-1.109693,-1.796984,-0.970278,-1.869601,-1.455209,-1.567933,-1.909344,-1.587406,-1.662026,-1.163616,-1.109693,-1.707982,-1.003944,-1.849483,-1.182606,-0.703834,-1.64138,-1.255207,-1.109148,-0.961428,-1.109693,-0.953809,-0.698875,-0.823841,-0.6717,-0.490076,-1.0056,-0.771435,-0.665072,-0.760405,-1.109693,-1.39523,-0.693478,-1.397989,-0.979489,-0.578684,-1.380026,-1.003687,-0.858634,-0.644967,0
0.32601,-0.405379,-0.565131,-0.774821,-0.883026,-1.365671,-0.496117,-0.664397,-1.039227,-0.710651,0.32601,-0.803216,-1.149442,-0.770069,-1.295344,-1.289968,-0.828077,-1.280906,-1.450305,-1.400661,0.32601,-0.169914,-0.531708,-0.389234,-0.65594,-0.692907,-0.272461,-0.497538,-0.657153,-0.647028,0.32601,-0.062056,0.07534,0.066189,0.149876,0.630507,-0.155095,-0.099032,-0.059484,-0.137012,0
-1.09986,-1.276348,-0.478998,-1.174503,-0.645676,-0.615058,-1.300108,-0.795609,-0.75113,-0.49029,-1.09986,-1.61556,-0.956435,-1.741541,-1.110863,-0.760556,-1.636265,-1.242358,-1.184468,-1.067648,-1.09986,-1.219612,-0.704954,-1.118617,-0.931744,-0.85199,-1.295344,-0.992188,-0.898695,-0.717506,-1.09986,-0.956129,-0.100217,-0.822033,-0.178004,0.190268,-0.935151,-0.354798,-0.262994,-0.179072,0
-0.160752,-1.12551,-0.896905,-1.396066,-1.26872,-1.563438,-1.125328,-1.071607,-1.323088,-0.875922,-0.160752,-1.056162,-1.309787,-1.108285,-1.438828,-1.371901,-1.119638,-1.400834,-1.516764,-1.498269,-0.160752,-0.498789,-0.72319,-0.521506,-0.715041,-0.557686,-0.570985,-0.730555,-0.736347,-0.794112,-0.160752,-0.733933,-0.408954,-0.697127,-0.479862,-0.138444,-0.807173,-0.620038,-0.630306,-0.638497,0
-0.313173,-0.828699,-0.641694,-0.800888,-0.743159,-0.812824,-0.670898,-0.691545,-0.670632,-0.398472,-0.313173,-1.017247,-0.585267,-1.00754,-0.747027,-0.628203,-1.032681,-0.856874,-0.896479,-0.766213,-0.313173,-0.530325,-0.613772,-0.517727,-0.612599,-0.494053,-0.650006,-0.644706,-0.573999,-0.576551,-0.313173,-0.506447,-0.312096,-0.343226,-0.250866,-0.032787,-0.545123,-0.369007,-0.238176,-0.308487,0
-0.018165,0.003344,-0.338632,0.07233,-0.115876,0.117577,0.153069,-0.03096,0.053847,-0.165869,-0.018165,-0.204903,0.076897,0.100659,0.20612,0.506251,-0.234723,0.008322,-0.010358,-0.11167,-0.018165,0.064354,-0.276398,0.022697,-0.076751,0.015013,0.069963,0.037993,0.008079,-0.251741,-0.018165,0.281818,0.496071,0.406211,0.628684,0.483761,0.204462,0.478811,0.357464,0.25447,0
0.419429,0.504516,0.063325,0.285204,0.257103,0.099598,0.322856,0.21789,0.007243,-0.156687,0.419429,0.043178,-0.519941,0.50364,-0.270454,-0.187027,-0.0915,-0.475674,-0.475572,-0.634156,0.419429,0.005787,-0.376698,-0.094458,-0.261934,-0.084414,-0.17149,-0.293137,-0.261181,-0.450917,0.419429,0.414077,0.178253,0.808687,0.524596,0.560069,0.533548,0.412502,0.342573,0.053876,0
-0.111584,-0.225346,-0.431146,-0.309974,-0.141307,0.189492,-0.311349,-0.257188,-0.255434,-0.508653,-0.111584,-0.550271,-0.416014,-0.25195,-0.167965,0.323478,-0.567206,-0.385728,-0.209735,-0.390138,-0.111584,-0.764593,-0.689757,-0.706686,-0.872644,-0.776425,-0.641226,-0.857283,-0.83534,-0.650093,-0.111584,-0.495867,-0.375659,-0.495889,-0.365364,0.037651,-0.679195,-0.553728,-0.416868,-0.389372,0
0.650519,-0.040448,-0.558751,-0.366451,-0.527001,-0.862266,0.003257,-0.297909,-0.713,-0.719833,0.650519,-0.496763,-0.93268,-0.374283,-0.977628,-0.874002,-0.556976,-1.032484,-1.211052,-1.242767,0.650519,0.118416,-0.373659,-0.13225,-0.435297,-0.466213,-0.009058,-0.305401,-0.459167,-0.579615,0.650519,0.466981,0.19036,0.753173,0.524596,0.794864,0.472606,0.355665,0.377319,0.095936,0
0.409596,0.178511,-0.242928,-0.049312,-0.115876,-0.156599,0.113119,-0.026436,-0.25967,-0.49029,0.409596,-0.365426,-0.427891,-0.208773,-0.403689,-0.142909,-0.500709,-0.621301,-0.643935,-0.703056,0.409596,0.213024,-0.227767,0.049151,-0.100391,-0.112253,0.131424,-0.01924,-0.086954,-0.144492,0.409596,0.271237,0.138904,0.454786,0.118649,0.313535,0.326346,0.133053,0.168845,0.21241,0
-0.416426,-0.434573,-0.329061,-0.479405,-0.276935,-0.219525,-0.431198,-0.207418,-0.276617,-0.282171,-0.416426,-0.939418,-0.84063,-0.806049,-0.854641,-0.590388,-0.945724,-0.955387,-0.887618,-0.881046,-0.416426,-0.471758,-0.325028,-0.393014,-0.321035,-0.267359,-0.478794,-0.383073,-0.364134,-0.322218,-0.416426,-0.109669,0.275112,0.080067,0.394485,0.636377,-0.051494,0.3083,0.322719,0.335355,0
-0.101751,-0.784908,-0.759729,-0.887775,-0.84488,-0.862266,-0.615966,-0.646299,-0.806208,-0.673924,-0.101751,-0.988061,-1.093025,-0.784461,-1.064743,-0.729044,-0.802501,-1.036767,-1.069273,-1.064777,-0.101751,-0.36814,-0.592496,-0.374118,-0.506218,-0.40258,-0.426113,-0.505714,-0.518563,-0.659285,-0.101751,-0.337155,-0.290908,-0.239137,-0.339342,-0.208883,-0.386674,-0.397426,-0.471468,-0.46055,0
-0.809769,-1.310409,-1.081932,-1.452542,-1.260243,-1.311735,-1.360033,-1.198294,-1.365455,-1.188101,-0.809769,-1.58151,-1.324634,-1.770326,-1.46445,-1.189128,-1.585114,-1.469365,-1.472458,-1.397791,-0.809769,-1.075448,-0.960264,-1.080826,-1.144508,-1.138339,-1.132912,-1.106652,-1.207553,-1.08828,-0.809769,-1.067227,-0.651102,-1.078784,-0.667222,-0.508246,-1.130165,-0.714766,-0.729579,-0.693498,0
2.017387,1.049481,-0.242928,0.702263,0.070613,-0.039737,1.056935,0.231464,-0.102912,-0.551501,2.017387,0.714456,-0.549634,1.597447,0.016516,0.418015,0.803645,-0.137305,-0.187582,-0.671477,2.017387,1.150094,0.152158,0.823885,0.431517,0.432606,1.299179,0.773836,0.514923,0.183382,2.017387,1.4457,0.617145,2.016113,1.253218,1.710562,1.56956,0.999817,1.017632,0.529478,0
1.029112,-0.434573,-0.574702,-0.805232,-1.03137,-1.280272,-0.251424,-0.659873,-0.941783,-0.392351,1.029112,-0.491899,-1.039576,-0.359891,-1.136486,-0.937027,-0.429098,-1.088164,-1.237636,-1.165255,1.029112,0.172477,-0.252083,-0.045328,-0.391956,-0.573594,0.192885,-0.18276,-0.336416,-0.165942,1.029112,0.080784,0.081394,0.128642,0.050991,0.389843,-0.100247,-0.269543,-0.431759,-0.489669,0
0.330927,-0.006387,-0.762919,-0.283908,-0.45071,-0.403807,-0.031699,-0.243614,-0.552004,-0.931012,0.330927,-0.647558,-0.810937,-0.475029,-0.649663,-0.29417,-0.623472,-0.754079,-0.785714,-0.941333,0.330927,-0.241996,-0.756624,-0.411909,-0.738681,-0.732677,-0.259291,-0.51389,-0.676951,-0.72057,0.330927,0.355883,-0.342364,0.433968,-0.151982,-0.32628,0.247121,-0.056404,-0.213357,-0.344076,0
0.802939,-0.176689,-0.590652,-0.440305,-0.641437,-0.835298,-0.026706,-0.275286,-0.556241,-0.468866,0.802939,-0.569728,-1.057393,-0.323911,-1.04937,-0.804674,-0.357486,-0.981086,-1.149024,-1.159514,0.802939,0.1049,-0.075797,-0.170041,-0.293454,-0.482122,-0.017838,-0.190936,-0.372053,-0.251741,0.802939,0.482852,-0.172861,0.635206,-0.094733,-0.408458,0.271498,-0.19376,-0.585633,-0.767912,0
-0.672099,-1.101181,-0.584272,-0.983351,-0.662629,-0.72293,-0.955541,-0.745839,-0.76384,-0.563743,-0.672099,-1.236142,-0.852508,-1.093893,-0.86489,-0.533666,-1.053142,-0.925405,-0.914201,-0.906883,-0.672099,-0.539336,-0.461802,-0.309871,-0.202833,0.007059,-0.522694,-0.387161,-0.28098,-0.521394,-0.672099,-0.554061,-0.245505,-0.135049,-0.136369,0.10222,-0.301355,-0.179551,-0.084302,-0.179072,0
-0.146002,0.056867,0.178169,0.041919,0.367301,0.567046,0.138088,0.389823,0.346181,0.143249,-0.146002,-0.127074,0.60841,0.258973,0.646823,1.388604,-0.004543,0.393805,0.499162,0.531391,-0.146002,-0.390666,-0.203452,-0.313651,-0.289514,-0.060551,-0.325142,-0.280873,-0.225544,-0.190456,-0.146002,-0.315994,0.308407,-0.343226,0.233147,0.595288,-0.502463,-0.056404,-0.014811,0.08623,0
-0.372174,-0.682727,-0.064281,-0.761788,-0.408326,-0.471228,-0.895616,-0.469842,-0.5054,-0.132202,-0.372174,-1.114534,-0.362566,-1.04352,-0.460058,0.3802,-1.063372,-0.72838,-0.533169,-0.407363,-0.372174,-0.994355,-0.644166,-0.899425,-0.982965,-1.01505,-0.772928,-0.92678,-0.942252,-0.573486,-0.372174,-1.014323,-0.151673,-0.960818,-0.448635,0.225487,-0.989998,-0.681611,-0.565778,-0.302016,0
-0.785185,-0.590277,-0.182315,-0.566292,-0.02687,0.054651,-0.526079,-0.035485,-0.124095,-0.230141,-0.785185,-0.764302,-0.214098,-0.403068,0.026765,0.607091,-0.582551,-0.167287,-0.02808,-0.131765,-0.785185,-0.926778,-0.422289,-0.725582,-0.541678,-0.378718,-0.777318,-0.587474,-0.475006,-0.279319,-0.785185,-0.807999,-0.09719,-0.704066,-0.053098,0.266576,-0.782796,-0.203233,-0.104157,-0.098187,0
-0.765518,-0.86276,-0.252498,-0.896464,-0.467663,-0.615058,-0.885628,-0.415547,-0.552004,-0.220959,-0.765518,-1.401529,-0.864385,-1.396129,-0.931508,-0.489548,-1.324243,-1.066749,-1.020536,-0.93272,-0.765518,-1.15654,-0.683678,-1.126176,-1.046006,-0.991188,-1.132912,-0.975836,-0.954131,-0.628643,-0.765518,-0.845031,-0.10627,-0.766519,-0.235253,0.11396,-0.886397,-0.421108,-0.421832,-0.308487,0
