A1,A2,A3,A4,A5,A6,A7,A8,Class
0.711924,0.506846,-0.541309,-0.510032,-0.43268,-0.077304,-0.380001,-0.543502,0
0.356328,-1.466737,-0.265546,-0.259557,-0.594683,-1.021439,1.258394,1.367541,0
1.098334,0.900512,-0.768579,-0.587053,0.223157,1.407597,-0.958966,-0.734777,0
0.726498,0.020162,-0.62961,-0.52996,-0.587392,-0.984527,1.02057,0.975916,0
-0.00489,0.302639,-0.397846,-0.518619,-0.565348,-0.764939,0.383682,0.028356,0
0.864947,-0.348611,-0.609571,-0.522524,-0.588743,-0.827331,0.881621,0.495125,0
1.204305,0.229194,-0.731575,-0.573903,-0.53209,-0.311972,0.165464,-0.243306,0
1.000482,0.862306,-0.760306,-0.5766,-0.547851,-0.76397,0.227805,-0.041648,0
-0.154791,-0.940628,-0.326023,-0.327251,-0.481828,-0.343585,-0.265063,-0.474419,0
0.513098,0.944427,-0.578862,-0.563684,-0.583103,-0.951917,0.848237,0.676303,0
0.81623,0.74746,-0.721863,-0.569558,-0.551346,-0.57563,0.314314,-0.081219,0
1.054197,0.781409,-0.756551,-0.574036,-0.522612,-0.498111,0.073204,-0.250049,0
0.045493,0.869748,-0.515833,-0.582837,-0.559151,-0.604769,0.400678,-0.029538,0
0.159792,0.76476,-0.548675,-0.575918,-0.315837,0.240797,-0.605314,-0.635539,0
0.854121,0.64848,-0.708203,-0.56928,-0.564769,-0.659366,0.587893,0.17249,0
0.351747,1.153227,-0.574739,-0.587743,-0.566463,-0.895187,0.435415,0.229724,0
0.982994,0.965449,-0.623364,-0.587786,-0.51054,-0.524444,-0.115037,-0.36828,0
-0.077342,-0.604833,-0.390048,-0.428723,-0.572961,-0.718885,0.583637,0.178405,0
0.044244,0.276346,-0.475272,-0.519038,-0.193139,0.256046,-0.780751,-0.678939,0
0.797284,1.06579,-0.731155,-0.588707,-0.576628,-0.906212,0.775775,0.571455,0
1.283419,0.429133,-0.768503,-0.552901,-0.542747,-0.511581,0.231804,-0.154533,0
1.165581,1.124843,-0.851317,-0.574096,-0.442673,-0.139608,-0.354238,-0.526848,0
0.312607,0.573616,-0.623474,-0.53649,-0.555678,-0.715391,0.381811,0.017763,0
0.809151,0.92738,-0.625774,-0.575526,-0.617691,-1.143717,3.408156,5.382318,0
0.561191,1.069602,-0.673736,-0.603363,-0.528123,-0.684416,0.042929,-0.217575,0
0.893262,0.700924,-0.737591,-0.554771,-0.569573,-0.762926,0.553372,0.204169,0
0.834967,0.918514,-0.78752,-0.594635,-0.55081,-0.563492,0.227605,-0.165864,0
0.550781,1.021254,-0.730601,-0.574756,2.47438,1.697932,-1.510095,-0.761388,0
-0.298862,0.039386,-0.327373,-0.450865,-0.561939,-0.861441,0.307704,0.084128,0
-0.282831,-0.389618,-0.456468,-0.446803,-0.560395,-0.626264,0.377582,-0.03908,0
0.497067,-0.368385,-0.489202,-0.480157,-0.593546,-0.978971,1.234517,1.160929,0
1.161625,0.350479,-0.783547,-0.573053,-0.573261,-0.853792,0.598888,0.290192,0
-0.49852,-1.224657,-0.163205,-0.137749,-0.539552,-0.662349,0.283554,-0.043728,0
0.535375,0.454197,-0.596632,-0.524261,-0.470591,-0.206507,-0.278164,-0.495905,0
0.960092,1.495555,-0.705908,-0.615723,-0.536207,-0.714013,0.090032,-0.17973,0
0.556195,1.08043,-0.67558,-0.588359,-0.447369,-0.261406,-0.29302,-0.480753,0
0.842254,1.394507,-0.721056,-0.595885,-0.581345,-0.887945,0.706022,0.405316,0
0.713173,1.512874,-0.630641,-0.578829,-0.569251,-0.797145,0.601236,0.254958,0
0.632394,0.316904,-0.634267,-0.51572,-0.581731,-0.910343,1.053562,0.909314,0
0.5487,0.773206,-0.744853,-0.568297,-0.552118,-0.676728,0.340786,-0.006001,0
0.293453,0.139052,-0.454412,-0.538358,-0.60549,-1.105194,2.404847,3.431228,0
0.10233,-0.92563,-0.403417,-0.37512,-0.603603,-0.840015,1.574556,1.2061,0
0.612824,0.545135,-0.70695,-0.517724,-0.558744,-0.733954,0.438619,0.082938,0
0.520801,0.861667,-0.555878,-0.593296,-0.527823,-0.485386,0.188584,-0.169642,0
0.101705,-0.138861,-0.54984,-0.500349,-0.570388,-0.799075,0.782827,0.44711,0
1.016721,1.165247,-0.60484,-0.585519,-0.484294,-0.424314,-0.06999,-0.326299,0
0.60512,1.349699,-0.589553,-0.568908,-0.57251,-0.902967,0.494986,0.277704,0
1.983995,1.005849,-1.394861,-0.434149,3.433594,1.429013,-1.500483,-0.754354,0
0.819561,0.942934,-0.740276,-0.57938,-0.559537,-0.487314,0.425228,-0.047455,0
0.893887,0.51612,-0.816176,-0.540916,-0.130654,0.78451,-0.767108,-0.689529,0
0.674241,1.602192,-0.675125,-0.62325,0.006217,0.977496,-0.871319,-0.715849,0
0.627397,1.111337,-0.754736,-0.591175,-0.583103,-0.971535,1.18691,1.178846,0
1.071477,1.533353,-0.705559,-0.613642,-0.573432,-0.918804,0.608319,0.412333,0
0.565563,0.095,-0.559989,-0.510038,-0.583554,-0.948083,0.77,0.598652,0
0.457718,-0.280488,-0.61673,-0.52572,-0.579737,-0.874629,0.89728,0.641273,0
-0.193723,-0.841151,-0.343022,-0.344563,-0.604697,-1.062991,1.87517,2.270216,0
0.761683,0.002428,-0.604734,-0.527126,-0.482321,-0.394769,-0.217117,-0.436489,0
-0.185604,0.0378,-0.368052,-0.460337,-0.574054,-0.801846,0.483653,0.127934,0
-0.138135,0.258358,-0.299947,-0.455677,-0.605082,-1.058449,1.863961,2.199441,0
0.368403,0.959038,-0.633622,-0.590893,-0.461328,-0.271162,-0.330723,-0.509121,0
-0.23328,-0.063022,-0.362413,-0.386908,-0.561767,-0.808165,0.427881,0.141892,0
0.278046,-0.180168,-0.559452,-0.480522,-0.57369,-0.766013,0.62393,0.245427,0
0.669453,-0.492238,-0.655087,-0.524555,-0.589343,-1.018666,1.199058,1.305849,0
0.713382,1.104407,-0.757997,-0.599313,-0.547272,-0.814813,0.094527,-0.118319,0
-0.457506,1.753267,-0.092881,-0.475965,0.642905,1.28288,-1.093709,-0.747036,0
1.368363,1.552037,-0.878026,-0.585134,-0.587692,-0.955093,1.024016,0.861431,0
1.340256,-0.089546,-0.831282,-0.53896,-0.590437,-0.950136,0.958117,0.749181,0
0.932403,1.120102,-0.691234,-0.585143,-0.57161,-0.679545,0.672622,0.253072,0
0.028629,-1.312973,-0.416202,-0.238677,-0.53224,-0.63691,0.043012,-0.246587,0
0.506436,1.192249,-0.652882,-0.597883,-0.573497,-0.903466,0.650203,0.423655,0
0.171867,0.698902,-0.518515,-0.577897,0.38889,1.627723,-1.01714,-0.744653,0
0.79541,1.413163,-0.671607,-0.620013,-0.515129,-0.455162,-0.106971,-0.388897,0
0.93844,-0.324171,-0.676002,-0.479996,-0.588786,-0.951423,0.93589,0.748735,0
0.858493,0.076107,-0.647239,-0.497156,-0.588593,-1.024145,1.179686,1.321646,0
0.137098,-0.367672,-0.473549,-0.383741,-0.608449,-0.979467,1.827677,1.770887,0
0.70318,1.871188,-0.639988,-0.59939,-0.534621,-0.576334,0.145125,-0.181417,0
0.468545,1.142864,-0.570798,-0.594839,-0.574655,-0.862899,0.534087,0.232949,0
1.245319,2.563872,-0.929992,-0.635332,-0.507238,-0.305102,0.128391,-0.251764,0
0.483326,0.422514,-0.718351,-0.560013,-0.562089,-0.870138,0.531725,0.293006,0
0.731286,1.799794,-0.536287,-0.632927,-0.510132,-0.414671,0.10082,-0.216627,0
0.785209,0.37398,-0.580441,-0.528039,-0.541568,-0.621442,0.054626,-0.263385,0
-0.281998,-0.960264,-0.257838,-0.308356,-0.401545,-0.018561,-0.453288,-0.569678,0
0.825182,4.108608,-0.710316,-0.668271,2.713428,2.157246,-1.437868,-0.76379,0
0.819145,0.470447,-0.683951,-0.571902,-0.535843,-0.536143,0.161271,-0.189719,0
1.08834,-0.02006,-0.83585,-0.545651,-0.556257,-0.806721,0.349788,0.071906,0
0.117112,0.165056,-0.417511,-0.488801,-0.578922,-0.858649,0.787086,0.494458,0
1.286126,-0.024894,-0.673787,-0.547431,-0.576542,-0.888185,0.645167,0.376014,0
0.846626,0.727166,-0.730588,-0.560273,-0.423267,-0.177142,-0.470216,-0.575602,0
-0.069639,-0.157364,-0.359603,-0.396163,-0.574912,-0.801237,0.498049,0.139502,0
1.223875,0.070716,-0.849503,-0.496636,-0.538437,-0.646199,0.213065,-0.104354,0
-0.397754,-0.356856,-0.328704,-0.422664,-0.58409,-0.943619,0.751498,0.567701,0
-0.185395,-0.353064,-0.299024,-0.407649,-0.518774,-0.695491,-0.103676,-0.307307,0
0.471251,0.266177,-0.609619,-0.533488,-0.5569,-0.691597,0.247226,-0.107395,0
0.314689,1.385571,-0.434793,-0.55971,-0.582846,-0.965899,0.849739,0.741717,0
0.75273,-0.048639,-0.609259,-0.52979,-0.512899,-0.607517,-0.050347,-0.299278,0
0.697559,0.229236,-0.636705,-0.53166,-0.513585,-0.370776,-0.029277,-0.34967,0
0.809359,0.681612,-0.705113,-0.568008,-0.56805,-0.879517,0.395065,0.163313,0
1.210759,0.019302,-0.720903,-0.523944,-0.56627,-0.853449,0.655383,0.439692,0
0.882436,1.697508,-0.570907,-0.595989,-0.583318,-0.97949,0.879688,0.81661,0
-0.122521,-0.745682,-0.365506,-0.368325,-0.572639,-0.675494,0.522297,0.070402,0
0.564731,0.386738,-0.668377,-0.562055,-0.614432,-1.113814,2.667911,3.806337,0
0.4979,-0.170885,-0.54894,-0.527099,-0.601501,-0.96751,1.397119,1.226681,0
0.451889,-0.570748,-0.547717,-0.407351,-0.55898,-0.743538,0.360926,0.011336,0
0.39297,0.66902,-0.45938,-0.528221,-0.579522,-0.955703,0.774782,0.645779,0
0.688815,0.994758,-0.645105,-0.597744,-0.278247,0.316542,-0.66006,-0.654029,0
0.666538,-0.003944,-0.510789,-0.510697,-0.594447,-0.767744,1.22476,0.799386,0
0.751273,1.01987,-0.692897,-0.570151,-0.555163,-0.768368,0.231966,-0.063643,0
0.768345,0.177077,-0.61482,-0.527581,-0.573025,-0.847396,0.513891,0.222861,0
0.14501,0.658335,-0.576336,-0.558042,-0.588679,-1.001546,1.092164,1.115161,0
0.607202,-0.468651,-0.539868,-0.462717,-0.535071,-0.637291,0.208006,-0.106458,0
0.290538,2.668944,-0.562647,-0.653642,3.173403,2.566357,-1.450051,-0.764952,0
1.127898,0.735692,-0.850161,-0.555982,-0.608964,-1.035788,1.895993,2.063542,0
1.02963,1.703618,-0.739539,-0.621048,-0.268812,0.300408,-0.664662,-0.652819,0
1.184318,0.574983,-0.789495,-0.57826,-0.544313,-0.682302,0.287732,-0.030951,0
0.03425,-0.195213,-0.457822,-0.471942,-0.600965,-0.919787,1.429354,1.184102,0
0.673616,-0.794727,-0.749371,-0.488579,-0.570709,-0.713069,0.593103,0.190799,0
0.538498,0.794408,-0.710049,-0.575973,-0.463408,-0.096347,-0.248746,-0.486267,0
0.60866,-0.085663,-0.667753,-0.503033,-0.564576,-0.831275,0.443927,0.153262,0
-0.218082,-0.401133,-0.388053,-0.414116,-0.601051,-1.044965,1.617012,1.855715,0
0.875565,-0.312561,-0.683703,-0.506656,-0.565692,-0.910459,0.50201,0.34482,0
0.288664,0.160124,-0.58696,-0.502607,-0.533634,-0.534027,0.053266,-0.280232,0
0.326972,1.232001,-0.470552,-0.540808,-0.538587,-0.601437,0.369063,-0.004552,0
0.360075,1.283738,-0.510402,-0.603748,-0.618892,-1.132561,3.19663,4.794443,0
1.399175,1.176136,-0.818114,-0.601337,-0.563783,-0.702515,0.649154,0.26842,0
0.834967,1.287909,-0.764438,-0.585857,-0.55126,-0.722836,0.308364,-0.013422,0
1.097501,0.559851,-0.709379,-0.55181,-0.470248,-0.193584,-0.210112,-0.452914,0
0.755229,0.541485,-0.532463,-0.556542,-0.551518,-0.743371,0.201937,-0.107459,0
0.291787,-0.5384,-0.48891,-0.454593,-0.60549,-0.957675,1.692726,1.571693,0
1.153505,0.015996,-0.790616,-0.554071,-0.378815,0.151931,-0.475452,-0.586882,0
0.814564,0.796605,-0.726452,-0.58893,-0.54279,-0.601594,0.13948,-0.213165,0
0.604704,0.54508,-0.608177,-0.558935,-0.575963,-0.956464,0.686502,0.58292,0
0.892637,0.009557,-0.627379,-0.508693,-0.620993,-1.135329,3.448328,5.143642,0
0.5106,0.285494,-0.560469,-0.49756,-0.617326,-1.101694,2.795198,3.736432,0
1.48516,0.360161,-0.816427,-0.56293,-0.55349,-0.627724,0.398622,0.00138,0
0.879105,1.250714,-0.626296,-0.615191,-0.591681,-1.065982,1.575827,2.081402,0
0.65134,0.245871,-0.612904,-0.532985,-0.455067,-0.105878,-0.237437,-0.473205,0
1.098542,0.961881,-0.836883,-0.589641,-0.604375,-0.957019,1.504522,1.306376,0
-0.337169,-0.528088,-0.273067,-0.377536,-0.579651,-0.76543,0.704128,0.285911,0
0.920119,0.0134,-0.668912,-0.527844,-0.611923,-1.049527,2.043562,2.293559,0
0.824141,0.131825,-0.555354,-0.53445,-0.52109,-0.485943,0.015628,-0.289189,0
-0.102742,-0.52713,-0.428122,-0.418039,-0.532519,-0.478994,0.134564,-0.220358,0
0.95343,0.571716,-0.769824,-0.565764,-0.569187,-0.819479,0.673561,0.383331,0
-0.269506,-0.443647,-0.403481,-0.416886,-0.578429,-0.819601,0.7993,0.446893,0
0.93386,1.044245,-0.693647,-0.585124,-0.559923,-0.773174,0.319991,-0.000209,0
1.231162,0.965904,-0.843249,-0.56355,-0.556342,-0.792174,0.301014,0.009068,0
1.229705,0.284954,-0.723269,-0.51845,-0.563547,-0.660129,0.573612,0.160234,0
0.756686,0.261847,-0.625298,-0.516614,-0.603753,-0.958622,1.532498,1.387421,0
1.193062,0.253773,-0.778427,-0.525619,-0.594425,-1.022925,1.271113,1.373562,0
0.492487,-0.642639,-0.51172,-0.475256,-0.445825,-0.204535,-0.385463,-0.541437,0
1.280088,0.609784,-0.720476,-0.556805,-0.547122,-0.623913,0.215065,-0.123931,0
0.771884,0.449219,-0.71205,-0.579057,-0.552954,-0.815304,0.169198,-0.069579,0
0.395676,0.061844,-0.57479,-0.535756,-0.471449,-0.117696,-0.19215,-0.452025,0
1.737284,-0.260865,-0.880625,-0.500819,-0.563054,-0.848305,0.56513,0.29997,0
0.912208,2.23461,-0.704938,-0.619067,-0.57607,-0.90137,0.588282,0.346422,0
0.30074,0.342971,-0.480049,-0.518754,-0.551711,-0.742241,0.260501,-0.061975,0
0.84038,1.867015,-0.688138,-0.634622,0.565238,1.811674,-1.041903,-0.746585,0
0.736491,0.731934,-0.678613,-0.56274,-0.52317,-0.619731,0.015956,-0.243442,0
0.829763,0.839168,-0.75153,-0.579598,1.86664,2.456011,-1.333807,-0.76965,0
0.198308,-0.029941,-0.589757,-0.508002,-0.372168,0.079756,-0.527681,-0.605874,0
0.639056,0.057987,-0.69764,-0.498456,-0.450585,-0.082991,-0.292354,-0.502212,0
0.880562,1.333409,-0.804469,-0.577744,-0.541461,-0.589033,0.207963,-0.141495,0
0.732536,0.567401,-0.598322,-0.534641,-0.550681,-0.666892,0.218708,-0.133372,0
0.552863,0.654244,-0.780077,-0.588024,-0.584047,-0.90691,0.712172,0.4366,0
0.479995,-0.148732,-0.531873,-0.52048,-0.60133,-0.955908,1.259205,1.020147,0
0.025506,-0.25453,-0.534638,-0.444008,-0.594768,-0.968591,1.188881,1.027465,0
1.31673,1.256323,-0.883002,-0.572966,-0.604782,-0.986366,1.565131,1.447006,0
1.408336,0.76895,-0.8087,-0.583861,-0.292271,0.214006,-0.682156,-0.660607,0
1.525758,0.33424,-0.811863,-0.53922,-0.538009,-0.755709,0.00578,-0.219938,0
0.812274,-1.040859,-0.611209,-0.391308,-0.292035,0.432975,-0.612381,-0.642277,0
0.746901,-0.030748,-0.605197,-0.533096,-0.618442,-1.063313,2.847033,3.42652,0
0.56827,0.694448,-0.737473,-0.561108,-0.60371,-0.922388,1.458364,1.158056,0
-0.469373,-0.641649,-0.207016,-0.337017,-0.593031,-0.981029,1.084686,0.979133,0
0.497484,0.004206,-0.49318,-0.492669,-0.416233,-0.085041,-0.453972,-0.574169,0
-1.737904,-0.442555,1.504347,0.982831,-0.543648,-0.634357,0.306203,-0.058219,0
0.885559,0.852584,-0.806752,-0.570146,-0.429163,0.024602,-0.363857,-0.542271,0
-0.112111,-1.093534,-0.309246,-0.299617,-0.587328,-0.861606,0.834282,0.469432,0
0.498941,0.809427,-0.45674,-0.523869,-0.455367,-0.321228,-0.277831,-0.453353,0
0.497692,-0.297798,-0.602643,-0.465225,-0.553212,-0.77304,0.282967,-0.014457,0
1.024841,0.796901,-0.719253,-0.538504,-0.594404,-0.855276,1.133004,0.790287,0
-0.253891,-0.948751,-0.365636,-0.322823,-0.597685,-0.84039,1.270307,0.881157,0
1.373359,0.205875,-0.904505,-0.525304,-0.503378,-0.299524,-0.096839,-0.393981,0
0.005103,-0.359559,-0.537634,-0.459304,-0.590887,-0.878614,0.902688,0.54949,0
0.102746,0.299815,-0.416119,-0.481257,-0.584047,-0.823507,0.722079,0.331114,0
0.413165,3.403833,-0.431073,-0.643488,-0.627319,-1.199951,5.78009,11.003407,0
1.559902,0.198164,-0.891065,-0.556913,1.496983,2.205285,-1.296915,-0.769575,0
0.774175,1.9534,-0.663615,-0.614585,-0.548751,-0.829133,0.168717,-0.043025,0
0.920952,0.80558,-0.824133,-0.58788,-0.599679,-0.984997,1.162942,1.026614,0
0.372775,1.000843,-0.522822,-0.549996,-0.574397,-0.895209,0.613586,0.370541,0
0.446476,0.097619,-0.553355,-0.53684,-0.560995,-0.58783,0.504543,0.072575,0
-0.295947,-0.815363,-0.257981,-0.339891,-0.60787,-1.057784,1.988134,2.320171,0
0.763765,-0.299322,-0.737217,-0.47261,-0.605125,-0.999131,1.717551,1.755264,0
1.2118,1.229022,-0.901221,-0.568195,0.939463,1.557533,-1.21656,-0.763732,0
0.577222,-0.279029,-0.770078,-0.507947,-0.56908,-0.846504,0.739625,0.480501,0
-0.187477,-0.832015,-0.418889,-0.3498,-0.603453,-1.03384,1.944915,2.24734,0
0.825599,0.174813,-0.750628,-0.561223,-0.599486,-1.083837,1.84145,2.551168,0
0.588881,1.204779,-0.508868,-0.567821,-0.554198,-0.681463,0.311634,-0.056894,0
0.600332,1.598457,-0.610745,-0.573544,-0.519139,-0.521776,0.08469,-0.230938,0
0.138139,-0.618579,-0.490452,-0.427679,-0.518324,-0.552517,0.052275,-0.238356,0
0.604496,0.815888,-0.533147,-0.553485,-0.172876,0.592687,-0.77079,-0.690007,0
0.578888,0.941565,-0.640559,-0.571217,-0.577099,-0.824519,0.555917,0.221857,0
0.079845,-0.577273,-0.255822,-0.42044,-0.569444,-0.700309,0.495395,0.083111,0
0.005103,-0.586638,-0.486468,-0.457613,-0.554756,-0.698002,0.312235,-0.041658,0
1.254272,0.71821,-0.740559,-0.579332,-0.533527,-0.644595,0.042461,-0.255703,0
0.670285,1.093731,-0.693065,-0.575878,-0.563869,-0.838944,0.432643,0.163865,0
1.153089,0.558508,-0.804515,-0.518303,-0.587692,-0.843282,1.049716,0.719131,0
0.963215,1.128586,-0.742823,-0.595585,-0.575169,-0.955845,0.808304,0.701931,0
0.328221,0.253811,-0.534441,-0.512695,-0.604075,-0.958608,1.554385,1.393116,0
1.230538,1.426195,-0.836547,-0.603958,-0.518667,-0.448899,0.131419,-0.20727,0
0.152088,0.899541,-0.47424,-0.563845,-0.591702,-1.008487,1.286784,1.350297,0
1.000274,0.689789,-0.665122,-0.612906,-0.529131,-0.387168,0.16242,-0.219774,0
0.735242,-0.198458,-0.566467,-0.524377,-0.59241,-0.847105,1.034175,0.664534,0
-0.040492,-0.658281,-0.409785,-0.415363,-0.576091,-0.649576,0.762355,0.30903,0
0.532252,0.587624,-0.639513,-0.557144,-0.521026,-0.331869,0.088678,-0.276301,0
0.094835,-0.144566,-0.504646,-0.492706,-0.558337,-0.821451,0.292179,0.020768,0
0.17728,0.261542,-0.500057,-0.5037,-0.594168,-1.037102,1.319009,1.540485,0
0.847043,-0.466241,-0.685234,-0.480182,-0.548022,-0.667997,0.199361,-0.147785,0
0.174573,0.157971,-0.464342,-0.449351,-0.596977,-0.896219,1.356551,1.127194,0
0.769386,0.140553,-0.525846,-0.534381,-0.591874,-1.045174,1.375865,1.66902,0
0.789581,0.743917,-0.672833,-0.553772,-0.533077,-0.682223,0.134431,-0.159113,0
1.600708,1.067522,-0.999366,-0.573477,0.419211,1.750366,-1.008154,-0.74324,0
1.175366,0.88414,-0.719632,-0.572185,-0.605812,-1.07271,2.034565,2.562104,0
0.409625,0.369184,-0.516538,-0.536656,0.066172,1.052069,-0.922002,-0.727486,0
1.311525,1.635376,-0.88212,-0.606066,-0.406134,-0.028916,-0.446346,-0.570058,0
1.215339,1.127869,-0.898025,-0.591737,-0.525057,-0.491873,0.097688,-0.238179,0
1.209926,0.648471,-0.80547,-0.550263,-0.577206,-0.972019,0.725379,0.683927,0
-0.012385,0.240643,-0.022537,-0.347185,0.468251,1.405867,-1.041032,-0.744354,0
0.587632,0.826697,-0.682702,-0.573954,-0.580487,-0.957582,0.818088,0.694835,0
0.529337,1.324003,-0.651584,-0.591245,-0.41321,-0.042152,-0.41637,-0.557782,0
0.776881,1.096847,-0.595527,-0.565934,-0.586556,-0.880396,0.967118,0.700087,0
0.707552,-0.501648,-0.645075,-0.488677,-0.528466,-0.601712,0.086239,-0.229783,0
0.86578,3.058532,-0.758143,-0.660288,4.548291,-0.743605,-1.786228,-0.603723,0
-0.033413,-0.897969,-0.397934,-0.383785,-0.596119,-1.007892,1.353084,1.367459,0
0.29491,0.981703,-0.523455,-0.569697,-0.532605,-0.663237,0.015028,-0.262478,0
1.332969,-0.168886,-0.879477,-0.487337,-0.600837,-0.980302,1.344679,1.218592,0
0.422742,0.410151,-0.637466,-0.55371,-0.582846,-0.899578,0.76996,0.509539,0
0.052155,-0.929795,-0.376917,-0.374242,-0.604375,-0.968946,1.439866,1.217839,0
1.1864,0.827262,-0.714695,-0.602514,-0.524178,-0.49329,0.045495,-0.280265,0
0.587424,0.231018,-0.726159,-0.540978,-0.556836,-0.741126,0.467896,0.115413,0
1.055446,-0.208557,-0.734396,-0.522374,-0.563504,-0.855636,0.514765,0.264671,0
-0.300943,-0.647353,-0.365938,-0.371224,-0.586062,-0.961337,0.928362,0.784204,0
0.510392,0.097753,-0.680981,-0.513179,-0.53535,-0.530267,0.042086,-0.294582,0
1.421244,1.073041,-0.937347,-0.592416,3.015518,2.168234,-1.498543,-0.761141,0
0.092337,-0.151516,-0.506125,-0.486652,-0.602702,-0.941069,1.438517,1.205572,0
0.747317,0.632627,-0.773525,-0.571861,-0.545471,-0.773993,0.117558,-0.141443,0
0.035708,-0.103014,-0.475319,-0.458079,-0.565499,-0.806134,0.549392,0.243928,0
0.354662,1.042588,-0.525026,-0.540321,-0.347015,0.19547,-0.557989,-0.619171,0
1.168912,0.62699,-0.796498,-0.565995,-0.522548,-0.451078,0.068039,-0.261975,0
0.775424,1.152743,-0.879831,-0.590521,0.748491,1.510604,-1.103139,-0.75231,0
-0.134596,-0.773223,-0.285046,-0.365977,-0.582889,-0.832457,0.836014,0.492381,0
0.113989,0.762215,-0.424925,-0.526202,-0.600494,-0.875825,1.476094,1.200502,0
0.449391,0.673501,-0.696655,-0.576888,-0.338781,0.125411,-0.58278,-0.625868,0
0.403588,-0.216073,-0.671629,-0.518203,-0.583747,-0.915942,0.743258,0.484766,0
1.808903,0.476754,-1.420272,-0.422495,2.730196,2.995377,-1.395207,-0.768461,0
0.618861,0.460827,-0.637418,-0.575596,-0.526922,-0.493398,0.122565,-0.219745,0
1.292371,1.04114,-0.83542,-0.573401,-0.575105,-0.775433,0.590135,0.196526,0
0.983202,1.104654,-0.716137,-0.560077,-0.519353,-0.416987,0.006054,-0.319846,0
0.638431,-0.497459,-0.573616,-0.500772,-0.502885,-0.604531,-0.299181,-0.455283,0
0.418994,1.01698,-0.418715,-0.541439,-0.570752,-0.780651,0.747345,0.405371,0
0.034042,-0.892201,-0.489232,-0.36437,-0.543476,-0.740619,0.07551,-0.192728,0
0.065063,0.484133,-0.454683,-0.561113,-0.519246,-0.504619,0.023391,-0.282469,0
0.61782,-0.472075,-0.710424,-0.483204,-0.60118,-1.063721,1.764167,2.188655,0
0.902839,0.479577,-0.638789,-0.553325,-0.521862,-0.601942,0.0719,-0.200983,0
1.048575,0.624877,-0.814833,-0.538197,-0.584411,-0.808346,0.918891,0.539948,0
0.445227,0.605373,-0.628219,-0.58165,-0.523084,-0.383408,0.052931,-0.296381,0
-0.016758,-0.696065,-0.383836,-0.394546,-0.579951,-0.947369,0.808014,0.650969,0
0.672367,1.009474,-0.681802,-0.589677,-0.54249,-0.618197,0.258786,-0.106642,0
0.629479,1.725729,-0.721211,-0.615767,-0.44872,-0.089825,-0.333835,-0.526754,0
0.760434,1.492895,-0.712819,-0.614038,-0.603088,-0.986011,1.396221,1.255368,0
0.366321,0.86255,-0.510179,-0.563074,-0.530353,-0.505734,0.042707,-0.288391,0
0.423574,0.442236,-0.619189,-0.525127,-0.50177,-0.389183,-0.100005,-0.369683,0
1.159751,0.499915,-0.756373,-0.594014,0.241598,1.428283,-0.980339,-0.739005,0
0.487698,-0.143746,-0.531709,-0.514143,-0.552397,-0.844641,0.393423,0.195874,0
0.319269,-0.055361,-0.391893,-0.465498,-0.530654,-0.667788,0.014904,-0.244875,0
1.072309,0.446871,-0.740557,-0.569819,-0.57682,-0.971788,0.738871,0.690251,0
0.379437,0.525435,-0.472456,-0.532977,-0.577399,-0.938148,0.709476,0.539481,0
0.880562,0.907919,-0.660292,-0.614243,-0.523513,-0.590523,0.097271,-0.220294,0
-0.475411,-0.968441,-0.094018,-0.203486,-0.570881,-0.886119,0.563674,0.32769,0
1.165373,0.600018,-0.737191,-0.560689,-0.52332,-0.479453,-0.019023,-0.331761,0
0.922409,1.609801,-0.798761,-0.605352,-0.354113,0.254821,-0.504647,-0.601105,0
