Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
-0.533519,-0.281515,-0.108206,-0.707688,-0.687103,-0.530361,-0.674588,1
-0.283557,0.121812,-0.347364,-0.448508,-0.542792,-0.338687,-0.135509,1
-0.491859,-0.331931,-0.466943,-0.730137,-0.619457,-0.562307,-0.710527,0
-0.908462,-0.83609,-0.945259,-1.035235,-0.928372,-1.105382,-0.962098,1
-0.408538,-0.331931,-0.347364,-0.48116,-0.371424,-0.598816,-0.423018,1
-0.450198,-0.331931,-0.347364,-0.545445,-0.484166,-0.398015,-0.423018,1
-1.325064,-1.138586,-1.064838,-1.181152,-1.135818,-1.151019,-1.141791,0
-1.491705,-1.340249,-1.064838,-1.284212,-1.280129,-1.160146,-1.213668,0
-1.116763,-0.987338,-0.945259,-1.075031,-1.097486,-1.064309,-0.89022,1
-0.200237,-0.130267,0.011373,-0.231163,-0.193291,-0.042049,0.008246,1
-0.450198,-0.281515,0.130953,-0.494425,-0.545047,-0.334124,-0.387079,0
0.091385,0.323476,0.250532,-0.310754,-0.466127,-0.37976,0.152001,1
0.507988,0.474724,0.250532,0.322912,0.343364,0.245461,0.511387,1
-0.325218,-0.432763,-0.466943,-0.490344,-0.402992,-0.452779,-0.458957,0
-0.075256,0.474724,-0.108206,-0.216878,-0.290249,-0.165268,-0.027693,0
-0.74182,-0.83609,-0.706101,-0.806667,-0.817884,-0.749417,-0.602711,0
-0.075256,0.071396,0.011373,-0.276061,-0.215839,-0.261105,-0.279263,1
0.008065,0.323476,0.250532,0.028017,0.041214,0.163315,0.008246,1
-0.61684,-0.533595,-0.586522,-0.71381,-0.6623,-0.694653,-0.63865,0
0.549648,0.777219,-0.466943,0.167812,0.138173,0.012715,0.367632,1
0.258026,0.424308,0.130953,0.175975,0.18327,0.596863,0.331694,1
0.383007,0.323476,-1.064838,-0.003615,-0.089567,0.373244,-0.027693,0
0.549648,0.928467,0.609269,0.562705,0.438068,0.564918,0.727019,1
0.507988,0.676387,-0.466943,0.237199,0.228367,0.281971,0.295755,1
0.466328,0.52514,-0.466943,0.336177,0.465126,0.528408,0.295755,1
0.174706,0.323476,-0.466943,0.056588,-0.05349,-0.083122,0.008246,1
0.674629,0.878051,0.728848,0.836171,0.760511,0.601427,1.086406,1
0.79961,0.625971,0.011373,0.415768,0.005136,0.396062,0.870774,1
0.88293,0.928467,0.728848,0.98923,0.902567,0.788537,1.158283,1
0.88293,1.079715,0.609269,1.067801,0.580123,1.536978,1.517669,1
1.216213,1.331794,0.609269,1.372899,0.715414,1.619123,1.912995,1
-0.283557,-0.281515,-0.466943,-0.611771,-0.644261,-0.37976,-0.602711,1
-0.283557,-0.180683,-0.108206,-0.510752,-0.50897,-0.525797,-0.279263,1
-1.949968,-1.844408,-1.662734,-1.48523,-1.458262,-1.433966,-1.465239,0
-2.19993,-2.096488,-1.662734,-1.503597,-1.453752,-1.465912,-1.501178,0
0.466328,0.424308,0.848427,0.488216,0.296012,0.204388,0.583264,1
0.716289,0.777219,0.609269,0.536175,0.153957,0.574045,0.655142,1
0.632969,0.928467,0.48969,0.380054,0.181015,-0.064868,0.655142,1
0.299687,0.474724,-0.347364,0.233117,-0.069274,-0.471034,0.97859,1
0.424667,0.424308,0.728848,0.44638,0.081801,-0.09225,1.050467,1
0.383007,0.424308,0.848427,0.258627,0.093076,-0.128759,0.403571,1
0.632969,0.625971,0.370111,0.422911,0.352383,0.140497,0.619203,1
0.341347,0.474724,0.728848,0.158628,-0.078293,-0.224596,0.583264,1
0.174706,0.121812,0.011373,-0.159735,-0.50446,-0.461906,0.116062,1
-0.70016,-0.634426,-0.945259,-0.94442,-1.070428,-0.822435,-0.854282,1
-0.200237,0.02098,0.250532,-0.340346,-0.35113,-0.398015,-0.135509,1
-1.366725,-1.340249,-1.064838,-1.248498,-1.241796,-1.25142,-1.069914,0
-1.158423,-1.037754,-1.064838,-1.17707,-1.207973,-1.146455,-1.069914,1
-1.116763,-1.08817,-1.184418,-1.067888,-0.975724,-1.059746,-1.105852,0
-0.200237,0.071396,0.609269,-0.286265,-0.497695,-0.388888,0.080123,1
-1.366725,-1.340249,-0.706101,-1.214825,-1.192189,-1.169274,-1.105852,1
-1.575026,-1.491497,-0.945259,-1.299518,-1.2666,-1.11451,-1.213668,0
-0.158577,0.172228,0.011373,0.043323,-0.380443,-0.165268,0.331694,1
-1.075103,-1.138586,-0.945259,-1.137275,-1.016311,-1.35182,-1.105852,1
-0.950122,-0.83609,-0.82568,-0.949522,-0.903569,-0.945654,-0.854282,1
0.299687,0.474724,1.207164,-0.234224,-0.344366,-0.471034,0.259816,0
0.341347,0.27306,1.087585,0.311687,-0.136919,-0.407142,1.086406,1
0.341347,0.474724,1.087585,0.199444,-0.024177,-0.210905,0.97859,1
0.341347,0.474724,0.250532,-0.01688,0.02543,-0.197214,0.152001,1
1.674476,1.583874,1.80506,2.167788,1.524906,2.664202,2.452074,1
1.257873,1.281378,0.48969,1.186167,1.049132,1.249467,1.302037,1
1.174552,1.483042,1.326744,1.244329,0.999526,1.582614,0.870774,1
0.341347,0.827635,0.370111,0.195362,0.205818,0.354989,0.116062,1
1.007911,1.432626,0.848427,0.944333,0.949919,1.130812,0.655142,1
0.424667,0.625971,0.011373,0.017813,-0.04898,-0.064868,0.008246,1
0.966251,1.331794,0.848427,0.800457,0.679337,0.715518,1.086406,1
-1.366725,-1.289833,-0.82568,-1.285232,-1.307187,-1.237729,-1.141791,0
-0.908462,-0.987338,-0.706101,-1.086255,-1.065918,-1.128201,-1.00163,1
0.008065,0.02098,-0.108206,-0.245449,-0.299269,-0.256541,-0.027693,1
-1.200083,-1.239417,-0.945259,-1.147479,-1.101995,-1.091691,-1.17773,1
0.507988,0.575556,0.728848,0.332095,0.122389,0.396062,0.187939,1
-2.366571,-2.247736,-1.662734,-1.545433,-1.503359,-1.484166,-1.537116,0
-2.533212,-2.449399,-2.021471,-1.580127,-1.523653,-1.53893,-1.573055,0
-2.24159,-2.146904,-1.662734,-1.541352,-1.505614,-1.465912,-1.537116,0
-2.908155,-2.852727,-2.14105,-1.643391,-1.584534,-1.616513,-1.659308,0
1.216213,1.432626,1.207164,1.146371,0.825902,1.121684,1.158283,1
1.091232,1.230962,1.326744,1.141269,0.93639,0.847865,1.23016,1
1.299533,1.432626,1.685481,1.868812,1.073936,1.135375,2.775522,1
0.049725,0.323476,-0.108206,-0.092389,-0.209074,-0.083122,-0.14629,0
-0.075256,-0.029435,-0.466943,-0.372998,-0.315052,-0.366069,-0.444581,1
-0.783481,-0.684842,-0.466943,-0.961767,-0.939646,-1.059746,-0.965692,0
-0.033596,-0.029435,-0.466943,-0.411773,-0.427795,-0.356942,-0.41583,1
0.174706,0.071396,0.48969,-0.116879,-0.393972,-0.320433,0.270598,1
0.049725,0.071396,0.848427,-0.182184,-0.443579,-0.375197,0.184345,1
-0.491859,-0.584011,-0.586522,-0.832176,-0.914843,-0.817872,-0.75006,0
1.174552,1.331794,0.848427,1.057597,0.613946,0.669882,1.266099,1
1.757796,1.835953,2.044218,1.892281,1.252069,1.459395,2.452074,1
1.132892,1.38221,1.087585,1.002496,0.771786,0.756591,1.553608,1
1.466174,1.785538,1.087585,1.997382,1.560983,1.285976,1.697363,1
0.424667,-0.079851,0.370111,0.211689,0.005136,0.583172,0.43951,1
0.383007,0.575556,-0.347364,0.041283,0.086311,-0.037486,0.008246,1
0.466328,0.52514,0.250532,0.340259,0.314051,0.286534,0.152001,1
0.88293,0.726803,0.130953,0.372911,0.289248,0.514717,0.475448,1
0.507988,0.575556,0.011373,0.161689,0.097585,-0.174396,0.547326,1
0.216366,0.424308,-0.227785,0.186179,0.084056,0.528408,0.367632,1
0.84127,1.079715,0.250532,0.842293,0.740218,1.149066,0.870774,1
0.133045,0.121812,-0.108206,-0.04341,-0.04898,-0.010104,-0.027693,1
0.383007,0.474724,0.609269,0.470869,0.363658,0.354989,0.331694,1
0.549648,0.474724,0.130953,0.49842,0.521497,0.085733,0.331694,1
0.466328,0.52514,-0.227785,0.18822,-0.010648,0.003587,0.367632,1
1.091232,1.029299,0.370111,0.940251,0.789824,0.957393,1.23016,1
1.091232,1.230962,0.848427,0.887191,0.571104,0.756591,1.266099,1
0.84127,0.928467,1.326744,1.102494,1.028839,0.345862,0.942651,1
0.84127,0.928467,0.250532,0.253525,-0.067019,0.391499,0.475448,1
0.966251,1.130131,0.848427,0.855559,0.293757,0.720082,1.733301,1
0.674629,0.777219,0.609269,0.37087,0.341109,0.259152,0.43951,1
0.258026,0.424308,0.848427,0.092302,-0.143684,0.195261,0.475448,1
0.466328,0.323476,0.968006,0.051486,0.032195,-0.156141,0.044185,1
0.79961,0.625971,2.044218,0.584133,0.084056,0.309353,0.870774,1
0.632969,0.978883,1.207164,0.612704,0.356893,0.688137,0.870774,1
0.84127,0.777219,1.207164,0.70556,0.356893,0.45539,1.302037,1
0.632969,0.625971,0.848427,0.563725,0.573359,0.605991,0.547326,1
0.299687,0.52514,2.283376,0.021895,-0.121135,-0.215468,0.475448,1
0.507988,0.474724,2.044218,0.461686,0.09984,0.36868,0.906712,1
0.299687,0.27306,0.968006,0.122914,0.002881,0.213516,0.080123,1
0.299687,0.373892,0.370111,0.091282,-0.265446,0.259152,0.259816,1
1.299533,1.230962,1.087585,0.572909,0.359148,0.587736,0.727019,1
-0.283557,-0.281515,0.130953,-0.318917,-0.497695,0.003587,-0.207386,1
-1.783327,-1.894824,-1.303997,-1.393394,-1.345519,-1.315311,-1.393362,0
-2.074949,-2.146904,-1.662734,-1.528086,-1.48081,-1.452221,-1.537116,0
-2.11661,-2.146904,-1.423576,-1.487271,-1.446988,-1.470475,-1.501178,0
-1.033442,-1.189002,-0.586522,-1.120948,-1.117779,-1.123637,-1.17773,0
-2.033289,-2.096488,-1.423576,-1.504617,-1.471791,-1.452221,-1.501178,0
-1.658347,-1.793993,-1.184418,-1.391353,-1.350029,-1.338129,-1.393362,0
-1.491705,-1.592329,-1.184418,-1.277069,-1.268854,-1.109946,-1.321484,0
-2.616533,-2.600647,-2.14105,-1.612779,-1.550711,-1.570876,-1.644932,0
-1.366725,-1.390665,-1.184418,-1.306661,-1.239541,-1.297056,-1.321484,0
-1.325064,-1.491497,-0.586522,-1.246457,-1.198954,-1.242292,-1.213668,0
-2.699853,-2.701479,-2.021471,-1.619922,-1.55522,-1.57544,-1.644932,0
-2.408231,-2.499815,-1.901892,-1.580127,-1.501104,-1.561749,-1.608993,0
-2.908155,-2.852727,-2.380208,-1.642371,-1.577769,-1.593694,-1.680871,0
-3.074796,-3.003975,-2.380208,-1.659718,-1.591298,-1.621076,-1.680871,0
0.383007,0.373892,0.370111,-0.195449,-0.348875,-0.197214,-0.027693,1
0.383007,0.424308,0.48969,0.29128,0.167486,0.679009,0.152001,1
-1.158423,-1.08817,-1.064838,-1.20156,-1.221503,-1.109946,-1.105852,0
0.049725,0.121812,1.087585,-0.156674,-0.27221,-0.224596,-0.243325,1
-0.533519,-0.533595,-0.227785,-0.756667,-0.754748,-0.685526,-0.782404,1
-0.450198,-0.382347,-0.466943,-0.731157,-0.788571,-0.685526,-0.602711,1
-0.74182,-0.735258,-0.706101,-0.915849,-0.856217,-0.863508,-0.926159,0
-0.450198,-0.382347,0.011373,-0.674015,-0.675829,-0.530361,-0.674588,1
-0.491859,-0.281515,-0.227785,-0.76483,-0.766023,-0.918272,-0.602711,1
-0.033596,-0.029435,0.011373,-0.512792,-0.718671,-0.324996,-0.430206,1
-1.949968,-1.793993,-1.543155,-1.453598,-1.426694,-1.415711,-1.4293,0
-2.074949,-2.046072,-1.662734,-1.499515,-1.469536,-1.465912,-1.483208,0
-1.241744,-1.189002,-0.586522,-1.139316,-1.201209,-1.046055,-1.080695,1
-0.200237,-0.331931,0.011373,-0.458712,-0.529263,-0.356942,-0.430206,1
-0.866801,-0.83609,-0.586522,-1.102581,-1.169641,-1.128201,-0.901002,1
-0.6585,-0.584011,-0.586522,-0.953604,-0.914843,-1.014109,-0.875845,0
-1.200083,-1.189002,-0.82568,-1.166866,-1.174151,-1.182965,-1.105852,1
-1.700007,-1.642745,-1.543155,-1.374007,-1.356794,-1.30162,-1.364611,1
-2.24159,-2.146904,-1.782313,-1.528086,-1.478556,-1.484166,-1.522741,0
-2.658193,-2.550231,-2.260629,-1.604616,-1.543946,-1.598258,-1.6054,0
0.341347,0.424308,0.48969,-0.06892,0.005136,-0.229159,-0.063631,1
0.258026,0.172228,0.968006,0.094343,0.045724,0.18157,0.116062,1
1.049571,1.079715,0.48969,0.681071,0.611691,0.204388,0.655142,1
0.75795,0.827635,0.370111,0.325973,0.24866,0.13137,0.762958,1
0.299687,0.323476,0.609269,-0.058716,-0.109861,-0.064868,0.080123,1
-0.366878,-0.382347,-0.466943,-0.642383,-0.684848,-0.452779,-0.602711,1
-0.325218,-0.180683,-0.347364,-0.485242,-0.326327,-0.361506,-0.854282,0
-0.200237,-0.231099,0.250532,-0.412794,-0.445834,-0.128759,-0.566773,1
0.008065,-0.029435,0.250532,-0.06892,-0.233878,0.222643,0.116062,1
1.132892,0.928467,0.609269,0.738213,0.447087,1.071484,0.942651,1
1.132892,1.230962,0.728848,1.01474,0.719924,0.747464,1.445792,1
-0.033596,-0.079851,0.130953,-0.344427,-0.416521,-0.685526,-0.135509,1
-0.70016,-0.684842,-0.82568,-0.948502,-0.953175,-0.913709,-0.872251,0
-0.075256,-0.079851,-0.466943,-0.346468,-0.400737,-0.014667,-0.494895,1
-0.408538,-0.584011,-0.586522,-0.768912,-0.847197,-0.808744,-0.602711,1
0.174706,0.071396,0.250532,-0.194429,-0.360149,-0.160705,-0.14629,1
-0.450198,-0.533595,-0.227785,-0.576057,-0.716416,-0.498415,-0.387079,1
-1.450045,-1.541913,-1.782313,-1.326048,-1.302677,-1.297056,-1.285546,1
-0.325218,-0.533595,-0.227785,-0.50565,-0.515734,-0.443652,-0.509271,1
-0.74182,-0.785674,-0.347364,-0.862788,-0.860726,-0.685526,-1.026787,1
-2.033289,-1.995656,-1.423576,-1.469924,-1.435713,-1.406584,-1.468833,0
-0.950122,-0.886506,-0.586522,-0.901563,-0.87651,-0.731162,-1.008818,1
-0.61684,-0.584011,0.011373,-0.724014,-0.673574,-0.65358,-0.800374,1
-0.61684,-0.634426,-0.108206,-0.787279,-0.729945,-0.849817,-0.872251,1
0.549648,0.474724,0.370111,0.484134,0.102095,0.428008,1.266099,1
0.716289,0.676387,0.250532,0.281076,0.24866,0.177006,0.762958,1
0.716289,0.676387,0.011373,0.620867,0.758257,0.501026,0.798896,1
0.299687,0.172228,0.011373,0.181077,0.185524,0.154188,0.152001,1
0.507988,0.27306,0.848427,0.312708,0.208073,0.628809,0.223878,1
0.466328,0.373892,0.250532,0.117812,0.106605,0.259152,0.116062,1
0.88293,0.726803,0.848427,1.099433,0.641004,1.121684,1.984872,1
0.84127,0.827635,0.848427,0.824947,0.889038,0.605991,0.906712,1
0.216366,0.172228,0.250532,-0.046472,0.075037,-0.087686,0.044185,1
1.007911,1.180547,1.207164,1.295349,1.362557,1.486777,1.409853,1
-0.533519,-0.533595,0.011373,-0.684219,-0.646516,-0.434524,-0.89022,1
-0.950122,-1.037754,-0.945259,-0.950542,-0.838178,-1.055182,-0.926159,1
-0.241897,-0.180683,-0.347364,-0.333203,-0.339856,-0.169832,-0.279263,1
-0.033596,0.172228,0.728848,-0.302591,-0.357895,-0.060304,-0.315202,1
0.216366,0.02098,0.130953,-0.000554,-0.224858,0.090297,0.080123,1
-0.61684,-0.735258,0.011373,-0.747484,-0.88102,-0.954782,-0.63865,1
-0.991782,-0.987338,-0.466943,-1.059725,-0.998272,-1.119073,-1.033975,1
-0.116916,-0.079851,0.250532,-0.17096,-0.328582,-0.119632,-0.027693,1
-1.283404,-1.189002,-0.586522,-1.181152,-1.120034,-1.128201,-1.17773,0
0.008065,0.02098,0.848427,0.092302,-0.003883,0.240898,-0.243325,1
1.132892,1.130131,0.968006,1.398409,0.751492,1.06692,1.302037,1
0.091385,0.121812,0.250532,-0.263816,-0.459363,-0.251978,0.008246,1
0.424667,0.474724,0.968006,0.048425,-0.260936,0.017278,0.43951,1
0.216366,0.222644,0.011373,-0.235245,-0.463873,0.049224,-0.09957,0
0.674629,0.878051,0.130953,0.459645,0.043469,0.409753,0.870774,1
0.299687,0.373892,1.326744,0.310667,-0.245152,0.400626,0.69108,1
0.091385,0.121812,0.130953,0.198424,0.17425,0.145061,0.080123,1
-1.158423,-0.936922,-0.706101,-1.107683,-1.068173,-1.068873,-1.116634,1
-1.116763,-1.08817,-0.945259,-1.15054,-1.135818,-1.100819,-1.095071,1
-0.450198,-0.634426,-0.586522,-0.694423,-0.716416,-0.662707,-0.523646,1
-0.075256,-0.180683,0.011373,-0.55769,-0.718671,-0.612507,-0.110352,1
-0.825141,-0.634426,-0.347364,-0.824013,-0.899059,-0.922836,-0.609899,1
-1.491705,-1.390665,-1.184418,-1.293395,-1.268854,-1.233165,-1.292733,0
-0.325218,-0.382347,-0.227785,-0.756667,-0.804355,-0.617071,-0.739278,1
-1.283404,-1.239417,-0.945259,-1.226049,-1.316206,-1.032364,-1.134603,1
-1.450045,-1.441081,-1.184418,-1.329109,-1.361303,-1.265111,-1.228044,1
-0.70016,-0.634426,0.728848,-0.857686,-0.944156,-0.895454,-0.627868,1
-1.658347,-1.693161,-1.543155,-1.375027,-1.4064,-1.324438,-1.285546,0
-0.241897,-0.382347,-0.347364,-0.716872,-0.786316,-1.004982,-0.502083,1
-0.61684,-0.584011,0.130953,-0.619934,-0.680338,-0.735726,-0.52724,1
-0.908462,-0.634426,-0.108206,-0.902584,-1.043369,-1.009546,-0.653025,1
-0.450198,-0.533595,0.011373,-0.807687,-0.932882,-0.781362,-0.624274,1
-1.700007,-1.693161,-1.303997,-1.344415,-1.325226,-1.219474,-1.364611,0
-1.783327,-1.844408,-1.543155,-1.427067,-1.41542,-1.342693,-1.400549,0
-2.408231,-2.398984,-2.021471,-1.586249,-1.539437,-1.552621,-1.576649,0
-1.491705,-1.541913,-1.423576,-1.346456,-1.350029,-1.260547,-1.328672,1
-0.325218,-0.281515,0.011373,-0.317897,-0.639751,-0.461906,-0.315202,1
-0.200237,-0.231099,-0.586522,-0.306673,-0.292504,-0.388888,-0.315202,1
-0.200237,-0.231099,-0.82568,-0.675035,-0.81112,-0.649016,-0.494895,1
-0.491859,-0.483179,-0.82568,-0.675035,-0.655535,-0.589689,-0.710527,1
0.008065,-0.029435,0.48969,-0.348509,-0.423285,-0.621634,-0.09957,1
-0.825141,-0.735258,-1.064838,-1.034215,-1.077192,-1.091691,-0.818343,1
-1.200083,-1.037754,-1.064838,-1.116867,-1.054644,-1.169274,-1.069914,0
0.049725,0.071396,0.130953,0.235158,0.113369,0.040097,0.187939,1
-1.533366,-1.441081,-1.303997,-1.316865,-1.273364,-1.228601,-1.249607,1
-0.408538,-0.432763,-0.586522,-0.691362,-0.614948,-0.521234,-0.757247,0
-0.783481,-0.684842,-0.466943,-0.8934,-0.919353,-0.781362,-0.706933,0
-0.533519,-0.432763,-0.347364,-0.7383,-0.766023,-0.785926,-0.581148,1
-0.450198,-0.483179,-0.227785,-0.625036,-0.72769,-0.676398,-0.530834,0
-1.366725,-1.138586,-0.945259,-1.261763,-1.322971,-1.169274,-1.17773,0
-1.408385,-1.441081,-1.184418,-1.348497,-1.395126,-1.274238,-1.263982,0
-1.200083,-1.743577,-0.945259,-1.164826,-1.144838,-1.155583,-1.141791,0
-1.408385,-1.491497,-1.303997,-1.302579,-1.255325,-1.205783,-1.321484,0
-0.70016,-0.634426,-0.466943,-0.697484,-0.734455,-0.662707,-0.566773,1
-0.116916,-0.079851,-0.227785,-0.520956,-0.632986,-0.402579,-0.315202,1
-1.658347,-1.693161,-1.303997,-1.338293,-1.26209,-1.30162,-1.357423,0
0.549648,0.424308,0.48969,0.145363,-0.006138,-0.224596,0.547326,1
-1.616686,-1.541913,-1.064838,-1.308701,-1.289148,-1.237729,-1.285546,0
-0.61684,-0.684842,-0.227785,-0.933196,-0.896804,-0.922836,-0.962098,0
-0.6585,-0.785674,-0.466943,-0.983195,-1.079447,-0.881763,-0.962098,1
-1.616686,-1.94524,-1.543155,-1.457679,-1.417675,-1.406584,-1.465239,0
-0.533519,-0.584011,-0.466943,-0.694423,-0.750239,-0.690089,-0.602711,1
-0.408538,-0.483179,-0.347364,-0.779116,-0.856217,-0.909145,-0.710527,0
-2.24159,-2.298152,-1.782313,-1.530127,-1.467281,-1.520676,-1.537116,0
-1.575026,-1.642745,-1.184418,-1.351558,-1.352284,-1.283365,-1.285546,0
-0.450198,-0.584011,-0.227785,-0.740341,-0.788571,-0.744853,-0.674588,1
-1.783327,-1.844408,-1.423576,-1.416863,-1.377087,-1.429402,-1.357423,0
-1.283404,-1.289833,-0.706101,-1.220947,-1.194444,-1.224038,-1.17773,1
0.258026,0.27306,0.609269,0.288218,-0.105351,0.464517,0.403571,1
0.75795,1.079715,0.728848,0.635153,0.320815,0.400626,1.302037,1
0.507988,0.676387,1.087585,0.264749,0.24866,-0.174396,0.655142,1
1.049571,1.180547,0.968006,1.626978,1.071681,1.495905,2.092688,1
0.091385,0.424308,0.728848,-0.097491,-0.242897,-0.229159,0.403571,1
-0.908462,-0.684842,-0.227785,-0.941359,-0.962195,-0.84069,-0.854282,1
-1.200083,-1.037754,-0.82568,-1.117887,-1.149347,-1.087128,-1.069914,1
-0.61684,-0.533595,-0.466943,-0.850544,-1.10425,-1.041491,-0.566773,1
-1.075103,-1.138586,-1.064838,-1.233192,-1.268854,-1.155583,-1.141791,1
-0.575179,-0.584011,-0.466943,-0.704627,-0.8021,-0.334124,-0.566773,1
-0.325218,-0.281515,0.250532,-0.456671,-0.64877,-0.370633,-0.423018,1
0.216366,0.172228,0.370111,0.181077,-0.369169,0.569481,0.69108,1
-0.61684,-0.584011,0.130953,-0.58422,-0.824649,-0.525797,-0.458957,1
-0.408538,-0.231099,0.130953,-0.431161,-0.560831,-0.662707,-0.171447,1
-0.200237,-0.281515,0.370111,-0.354631,-0.536028,-0.343251,-0.243325,1
-0.283557,-0.180683,0.250532,-0.521976,-0.605928,-0.51667,-0.494895,1
-0.283557,-0.231099,0.250532,-0.086267,-0.533773,-0.370633,0.008246,1
-0.033596,-0.130267,0.968006,-0.385243,-0.908078,-0.644453,0.044185,1
0.133045,0.071396,0.130953,-0.181164,-0.432305,-0.115068,0.044185,1
-0.200237,-0.331931,-0.586522,-0.478099,-0.786316,-0.297614,-0.351141,1
-0.61684,-0.281515,0.609269,-0.025043,-0.493186,0.099424,0.187939,1
-1.283404,-1.340249,-0.945259,-1.222988,-1.221503,-1.224038,-1.213668,0
-0.325218,-0.382347,0.011373,-0.522996,-0.700632,-0.356942,-0.458957,1
-0.74182,-0.83609,-0.586522,-0.89238,-0.926117,-0.79049,-0.854282,0
0.091385,-0.029435,1.087585,0.011691,-0.188781,-0.073995,0.367632,1
-0.116916,-0.079851,0.011373,-0.361774,-0.513479,-0.128759,-0.387079,1
0.091385,-0.079851,0.250532,-0.049533,-0.112116,0.291098,-0.207386,1
0.091385,-0.029435,-0.347364,0.200464,-0.448089,-0.347815,0.762958,1
0.008065,-0.079851,0.728848,-0.200551,-0.362404,0.227207,-0.315202,1
0.549648,0.323476,0.250532,0.258627,0.02994,0.564918,0.403571,1
-0.200237,-0.331931,0.250532,-0.393406,-0.477402,-0.324996,-0.351141,1
-2.24159,-2.19732,-1.543155,-1.514821,-1.465026,-1.461348,-1.537116,0
-0.783481,-0.83609,-0.586522,-0.902584,-0.95543,-0.676398,-0.926159,1
-1.200083,-1.189002,-0.466943,-1.113806,-1.090721,-1.050619,-1.105852,0
-2.991475,-3.003975,-2.858525,-1.652575,-1.591298,-1.62564,-1.680871,0
-1.741667,-1.793993,-1.184418,-1.429108,-1.426694,-1.283365,-1.4293,0
-3.074796,-3.05439,-2.14105,-1.655636,-1.598063,-1.616513,-1.680871,0
-0.783481,-0.735258,-0.466943,-0.785238,-0.921607,-0.60338,-0.710527,1
-1.075103,-0.936922,-0.82568,-0.974011,-1.086211,-0.817872,-0.857876,1
-1.158423,-1.239417,-0.82568,-1.0985,-1.072682,-1.023237,-1.087883,1
-0.366878,-0.231099,-0.108206,-0.597485,-0.766023,-0.352378,-0.473332,1
-0.6585,-0.785674,-0.82568,-0.767891,-0.808865,-0.708344,-0.832719,0
-1.075103,-1.138586,-0.586522,-1.04646,-1.077192,-1.105382,-0.922565,1
-1.033442,-1.08817,-0.347364,-0.84034,-0.759258,-0.826999,-0.872251,0
-0.908462,-0.83609,0.011373,-0.84034,-0.928372,-0.722035,-0.681776,1
-1.741667,-1.592329,-1.184418,-1.277069,-1.343264,-1.310747,-1.145385,1
-1.491705,-1.491497,-1.184418,-1.268906,-1.271109,-1.25142,-1.166948,1
-1.366725,-1.138586,-0.227785,-1.127071,-1.216993,-1.128201,-0.994443,1
-1.908308,-1.844408,-1.184418,-1.465842,-1.437968,-1.424839,-1.486802,0
-1.658347,-1.592329,-1.423576,-1.33217,-1.352284,-1.324438,-1.263982,0
-1.241744,-1.08817,-0.945259,-1.188295,-1.151602,-1.21491,-1.120228,1
-2.033289,-2.046072,-2.021471,-1.45972,-1.417675,-1.397457,-1.47602,0
-1.408385,-1.441081,-1.303997,-1.281151,-1.309442,-1.16471,-1.217262,0
-1.450045,-1.541913,-1.423576,-1.300538,-1.259835,-1.297056,-1.263982,0
-2.074949,-2.096488,-1.782313,-1.480128,-1.4064,-1.461348,-1.501178,0
-2.866495,-2.852727,-2.499788,-1.637269,-1.577769,-1.598258,-1.655714,0
-3.116456,-3.104806,-2.738946,-1.660738,-1.600317,-1.611949,-1.680871,0
-3.033136,-3.003975,-2.738946,-1.654616,-1.591298,-1.598258,-1.680871,0
0.258026,0.474724,0.48969,0.466788,0.149447,0.432571,0.389196,1
0.258026,0.323476,0.250532,0.537195,0.255425,0.286534,1.449386,1
-0.283557,-0.483179,-0.706101,-0.669933,-0.894549,-0.671835,-0.315202,1
-1.033442,-1.037754,-1.303997,-1.085235,-1.133563,-1.004982,-0.998036,1
